date,buyer_country,supplier_country,buyer,supplier,buyer_address,supplier_address,notify_party,notify_address,manufacturer,origin_country,destination_country,port_of_loading,port_of_discharge,hs_code,product_description,shipping_marks,quantity,quantity_unit,weight_kg,amount_usd,bill_number,container_number,brand
2025-12-23,哈萨克斯坦,中国,ТОО ЭЙКОС,SAILUN GROUP CO LIMITED,КАЗАХСТАН Г.СЕМЕЙ УЛ. КУТЖАНОВА 23,КИТАЙ QINGDAO ECONOMIC AND TECHNOLOGICAL DEVELOPMENT ZONE NO.588 MAOSHAN ROAD,,,"SAILUN (DONGYING) TIRE. CO., LTD",China,Kazakhstan,,,4011209000,"1. ШИНЫ НОВЫЕ, ДЛЯ ЛЕГКОГРУЗОВЫХ АВТОМОБИЛЕЙ 35X12.50R18LT TERRAMAX M/T 123Q 10PR СВЕДЕНИЯ О  ПРОИЗВОДИТЕЛЕ ШИНЫ ИЛИ ПОКРЫШКИ - SAILUN (DONGYING) TIRE. CO., LTD ПОСАДОЧНЫЙ ДИАМЕТР ШИНЫ ИЛИ  ПОКРЫШКИ - 18 ОБОЗНАЧЕНИЕ КАТЕГОРИИ СКОРОСТИ ШИНЫ ИЛИ ПОКРЫШКИ -  Q ИНДЕКС НАГРУЗКИ ШИНЫ ИЛИ  ПОКРЫШКИ - 123, ШИНЫ НОВЫЕ, ДЛЯ ЛЕГКОГРУЗОВЫХ АВТОМОБИЛЕЙ 35X12.50R18LT TERRAMAX M/T 123Q 10PR",,20.0,ШТ,607.2,2048.4,,,SAILUN
2025-12-23,哈萨克斯坦,中国,ТОО ЭЙКОС,SAILUN GROUP CO LIMITED,КАЗАХСТАН Г.СЕМЕЙ УЛ. КУТЖАНОВА 23,КИТАЙ QINGDAO ECONOMIC AND TECHNOLOGICAL DEVELOPMENT ZONE NO.588 MAOSHAN ROAD,,,"SAILUN (DONGYING) TIRE. CO., LTD",China,Kazakhstan,,,4011100009,"1. ШИНЫ НОВЫЕ, ДЛЯ ЛЕГКОВЫХ АВТОМОБИЛЕЙ 225/45ZR17 ATREZZO ZSR2 94Y XL, ШИНЫ НОВЫЕ, ДЛЯ ЛЕГКОВЫХ АВТОМОБИЛЕЙ 225/45ZR17 ATREZZO ZSR2 94Y XL",,50.0,ШТ,472.0,1470.5,,,SAILUN
2025-12-23,哈萨克斯坦,中国,ТОО ЭЙКОС,SAILUN GROUP CO LIMITED,КАЗАХСТАН Г.СЕМЕЙ УЛ. КУТЖАНОВА 23,КИТАЙ QINGDAO ECONOMIC AND TECHNOLOGICAL DEVELOPMENT ZONE NO.588 MAOSHAN ROAD,,,"SAILUN (DONGYING) TIRE. CO., LTD",China,Kazakhstan,,,4011100003,"1. ШИНЫ НОВЫЕ, ДЛЯ ЛЕГКОВЫХ АВТОМОБИЛЕЙ 215/70R16 TURISMO SV57 100H, ШИНЫ НОВЫЕ, ДЛЯ ЛЕГКОВЫХ АВТОМОБИЛЕЙ 215/70R16 TURISMO SV57 100H",,20.0,ШТ,241.2,700.2,,,SAILUN
2025-12-23,哈萨克斯坦,中国,ТОО ЭЙКОС,SAILUN GROUP CO LIMITED,КАЗАХСТАН Г.СЕМЕЙ УЛ. КУТЖАНОВА 23,КИТАЙ QINGDAO ECONOMIC AND TECHNOLOGICAL DEVELOPMENT ZONE NO.588 MAOSHAN ROAD,,,"SAILUN (DONGYING) TIRE. CO., LTD",China,Kazakhstan,,,4011100009,"1. ШИНЫ НОВЫЕ, ДЛЯ ЛЕГКОВЫХ АВТОМОБИЛЕЙ 205/50R17 ATREZZO ZSR2 93W XL, ШИНЫ НОВЫЕ, ДЛЯ ЛЕГКОВЫХ АВТОМОБИЛЕЙ 205/50R17 ATREZZO ZSR2 93W XL",,100.0,ШТ,928.0,2902.0,,,SAILUN
2025-12-23,哈萨克斯坦,中国,ТОО ЭЙКОС,SAILUN GROUP CO LIMITED,КАЗАХСТАН Г.СЕМЕЙ УЛ. КУТЖАНОВА 23,КИТАЙ QINGDAO ECONOMIC AND TECHNOLOGICAL DEVELOPMENT ZONE NO.588 MAOSHAN ROAD,,,"SAILUN (DONGYING) TIRE. CO., LTD",China,Kazakhstan,,,4011201000,"1. ШИНЫ НОВЫЕ, ДЛЯ ЛЕГКОГРУЗОВЫХ АВТОМОБИЛЕЙ LT265/70R17 TERRAMAX M/T 121/118Q 10PR СВЕДЕНИЯ О  ПРОИЗВОДИТЕЛЕ ШИНЫ ИЛИ ПОКРЫШКИ - SAILUN (DONGYING) TIRE. CO., LTD ПОСАДОЧНЫЙ ДИАМЕТР ШИНЫ ИЛИ  ПОКРЫШКИ - 17 ОБОЗНАЧЕНИЕ КАТЕГОРИИ СКОРОСТИ ШИНЫ ИЛИ ПОКРЫШКИ  - Q ИНДЕКС НАГРУЗКИ ШИНЫ ИЛИ  ПОКРЫШКИ - 121/118, ШИНЫ НОВЫЕ, ДЛЯ ЛЕГКОГРУЗОВЫХ АВТОМОБИЛЕЙ LT265/70R17 TERRAMAX M/T 121/118Q 10PR",,10.0,ШТ,236.3,735.8,,,SAILUN
2025-12-23,哈萨克斯坦,中国,ТОО ЭЙКОС,SAILUN GROUP CO LIMITED,КАЗАХСТАН Г.СЕМЕЙ УЛ. КУТЖАНОВА 23,КИТАЙ QINGDAO ECONOMIC AND TECHNOLOGICAL DEVELOPMENT ZONE NO.588 MAOSHAN ROAD,,,"SAILUN (DONGYING) TIRE. CO., LTD",China,Kazakhstan,,,4011100009,"1. ШИНЫ НОВЫЕ, ДЛЯ ЛЕГКОВЫХ АВТОМОБИЛЕЙ 295/35ZR21 ATREZZO ZSR SUV 107Y XL, ШИНЫ НОВЫЕ, ДЛЯ ЛЕГКОВЫХ АВТОМОБИЛЕЙ 295/35ZR21 ATREZZO ZSR SUV 107Y XL",,40.0,ШТ,598.8,2191.6,,,SAILUN
2025-12-23,哈萨克斯坦,中国,ТОО ЭЙКОС,SAILUN GROUP CO LIMITED,КАЗАХСТАН Г.СЕМЕЙ УЛ. КУТЖАНОВА 23,КИТАЙ QINGDAO ECONOMIC AND TECHNOLOGICAL DEVELOPMENT ZONE NO.588 MAOSHAN ROAD,,,"SAILUN (DONGYING) TIRE. CO., LTD",China,Kazakhstan,,,4011100009,"1. ШИНЫ НОВЫЕ, ДЛЯ ЛЕГКОВЫХ АВТОМОБИЛЕЙ 255/50ZR19 ATREZZO ZSR SUV 107Y XL, ШИНЫ НОВЫЕ, ДЛЯ ЛЕГКОВЫХ АВТОМОБИЛЕЙ 255/50ZR19 ATREZZO ZSR SUV 107Y XL",,14.0,ШТ,195.44,669.34,,,SAILUN
2025-12-23,哈萨克斯坦,中国,ТОО ЭЙКОС,SAILUN GROUP CO LIMITED,КАЗАХСТАН Г.СЕМЕЙ УЛ. КУТЖАНОВА 23,КИТАЙ QINGDAO ECONOMIC AND TECHNOLOGICAL DEVELOPMENT ZONE NO.588 MAOSHAN ROAD,,,"SAILUN (DONGYING) TIRE. CO., LTD",China,Kazakhstan,,,4011100009,"1. ШИНЫ НОВЫЕ, ДЛЯ ЛЕГКОВЫХ АВТОМОБИЛЕЙ 225/50ZR17 ATREZZO ZSR2 98W XL, ШИНЫ НОВЫЕ, ДЛЯ ЛЕГКОВЫХ АВТОМОБИЛЕЙ 225/50ZR17 ATREZZO ZSR2 98W XL",,82.0,ШТ,861.0,2659.26,,,SAILUN
2025-12-23,哈萨克斯坦,中国,ТОО ЭЙКОС,SAILUN GROUP CO LIMITED,КАЗАХСТАН Г.СЕМЕЙ УЛ. КУТЖАНОВА 23,КИТАЙ QINGDAO ECONOMIC AND TECHNOLOGICAL DEVELOPMENT ZONE NO.588 MAOSHAN ROAD,,,"SAILUN (DONGYING) TIRE. CO., LTD",China,Kazakhstan,,,4011100009,"1. ШИНЫ НОВЫЕ, ДЛЯ ЛЕГКОВЫХ АВТОМОБИЛЕЙ 215/55R17 ATREZZO ELITE 94V, ШИНЫ НОВЫЕ, ДЛЯ ЛЕГКОВЫХ АВТОМОБИЛЕЙ 215/55R17 ATREZZO ELITE 94V",,196.0,ШТ,1995.28,6319.04,,,SAILUN
2025-12-23,哈萨克斯坦,中国,ТОО ЭЙКОС,SAILUN GROUP CO LIMITED,КАЗАХСТАН Г.СЕМЕЙ УЛ. КУТЖАНОВА 23,КИТАЙ QINGDAO ECONOMIC AND TECHNOLOGICAL DEVELOPMENT ZONE NO.588 MAOSHAN ROAD,,,"SAILUN (DONGYING) TIRE. CO., LTD",China,Kazakhstan,,,4011100009,"1. ШИНЫ НОВЫЕ, ДЛЯ ЛЕГКОВЫХ АВТОМОБИЛЕЙ 235/60R18 ATREZZO ZSR SUV 107V XL, ШИНЫ НОВЫЕ, ДЛЯ ЛЕГКОВЫХ АВТОМОБИЛЕЙ 235/60R18 ATREZZO ZSR SUV 107V XL",,254.0,ШТ,3276.6,10863.58,,,SAILUN
2025-12-22,哈萨克斯坦,中国,ТОО НЕФТЯНАЯ ИНЖЕНЕРНАЯ КОМПАНИЯ HUA SHENG DA,HAOCHENG PETROLEUM TECHNOLOGY CO LIMITED,"КАЗАХСТАН АКТАУ 12МКР, 79 ЗД., БЦ ""ЖАСТАР"", 4ЭТ.","КИТАЙ HONG KONG, KOWLOON, KWUN TONG ROOM 1006, 10/F, PO YIP BULDING, 23 HING YIP STR,",,,"DONGYING PENGCHEN PETROLEUM MACHINERY CO., LTD",China,Kazakhstan,,,8207709000,"1. КОМБИНИРОВАННАЯ ФРЕЗА ДЛЯ ЗАРЕЗКИ БОКОВОГО СТВОЛА, (ИНСТРУМЕНТЫ ДЛЯ ФРЕЗЕРОВАНИЯ)",,1.0,ШТ,52.0,3015.16,,,ОТСУТСТВУЕТ
2025-12-22,哈萨克斯坦,中国,ТОО НЕФТЯНАЯ ИНЖЕНЕРНАЯ КОМПАНИЯ HUA SHENG DA,HAOCHENG PETROLEUM TECHNOLOGY CO LIMITED,"КАЗАХСТАН АКТАУ 12МКР, 79 ЗД., БЦ ""ЖАСТАР"", 4ЭТ.","КИТАЙ HONG KONG, KOWLOON, KWUN TONG ROOM 1006, 10/F, PO YIP BULDING, 23 HING YIP STR,",,,"DONGYING CHAOSHUANG PETROLEUM EQUIPMENT CO., LTD",China,Kazakhstan,,,8708913509,"1. РАДИАТОР, (РАДИАТОР ДЛЯ ПОГРУЗЧИКА)",,2.0,ШТ,45.0,6748.97,,,ОТСУТСТВУЕТ
2025-12-22,哈萨克斯坦,中国,ТОО НЕФТЯНАЯ ИНЖЕНЕРНАЯ КОМПАНИЯ HUA SHENG DA,HAOCHENG PETROLEUM TECHNOLOGY CO LIMITED,"КАЗАХСТАН АКТАУ 12МКР, 79 ЗД., БЦ ""ЖАСТАР"", 4ЭТ.","КИТАЙ HONG KONG, KOWLOON, KWUN TONG ROOM 1006, 10/F, PO YIP BULDING, 23 HING YIP STR,",,,"DONGYING PENGCHEN PETROLEUM MACHINERY CO., LTD",China,Kazakhstan,,,8479899707,"1. ГИДРАВЛИЧЕСКИЙ ОТКЛОНИТЕЛЬ, (УСТРОЙСТВА, ИМЕЮЩИЕ ИНДИВИДУАЛЬНЫЕ ФУНКЦИИ)",,1.0,ШТ,185.0,5024.8,,,ОТСУТСТВУЕТ
2025-12-18,巴基斯坦,中国,AMEEN TRADING COMPANY,DONGYING ANOKY TEXTILE MATERIALS CO LTD,"Office No. 402, 4th Floor, Adjacent Chamber of Commerce, Hasrat Mohani Road, Karachi South Saddar Town",HE''ER ROAD  HEKOU ZONE  DONGYING CITY  SHANDONG PROVINCE CHINA,,,,China                         ,,Shanghai,KAPW,32041600,"REACTIVE BLACK WNN, PACKED IN CTNS, NET WT:5000 KGS APPROX, BRAND:NOT SHOWN, I/O:CHINA,",,5000.0,KG,5000.0,13410.0006,4/PKAR25111471,,
2025-12-16,印度,中国,ZEECO INDIA PRIVATE LIMITED,DONGYING HENGKE PRECISION METAL CO LTD,"801, SWASTIK CHAMBERS,  SION TROMBAY ROAD, CHEMBUR, ","NO.25 QILIANSHAN ROAD, DONGYING DISTRICT, DONGYING CITY SHANDONG PROVINCE, CHINA 2570000 CN",,,,China (CN),,KUNMING,SAHAR AIR CARGO ACC (INBOM4),84169000,BURNER BRACKET (DRWAING NO-CA-316) BURNER BRACKET (DRWAING NO-CA-316),,9.0,NOS,0.0,28.34,,,
2025-12-16,印度,中国,ZEECO INDIA PRIVATE LIMITED,DONGYING HENGKE PRECISION METAL CO LTD,"801, SWASTIK CHAMBERS,  SION TROMBAY ROAD, CHEMBUR, ","NO.25 QILIANSHAN ROAD, DONGYING DISTRICT, DONGYING CITY SHANDONG PROVINCE, CHINA 2570000 CN",,,,China (CN),,KUNMING,SAHAR AIR CARGO ACC (INBOM4),84169000,BURNER BRACKET (DRWAING NO-CA-081) BURNER BRACKET (DRWAING NO-CA-081),,20.0,NOS,0.0,48.45,,,
2025-12-16,印度,中国,ZEECO INDIA PRIVATE LIMITED,DONGYING HENGKE PRECISION METAL CO LTD,"801, SWASTIK CHAMBERS,  SION TROMBAY ROAD, CHEMBUR, ","NO.25 QILIANSHAN ROAD, DONGYING DISTRICT, DONGYING CITY SHANDONG PROVINCE, CHINA 2570000 CN",,,,China (CN),,KUNMING,SAHAR AIR CARGO ACC (INBOM4),84169000,BURNER BRACKET (DRWAING NO-CA-252) BURNER BRACKET (DRWAING NO-CA-252),,20.0,NOS,0.0,365.8,,,
2025-12-16,印度,中国,ZEECO INDIA PRIVATE LIMITED,DONGYING HENGKE PRECISION METAL CO LTD,"801, SWASTIK CHAMBERS,  SION TROMBAY ROAD, CHEMBUR, ","NO.25 QILIANSHAN ROAD, DONGYING DISTRICT, DONGYING CITY SHANDONG PROVINCE, CHINA 2570000 CN",,,,China (CN),,KUNMING,SAHAR AIR CARGO ACC (INBOM4),84169000,BURNER BRACKET (DRWAING NO-CA-080) BURNER BRACKET (DRWAING NO-CA-080),,16.0,NOS,0.0,93.02,,,
2025-12-16,印度,中国,ZEECO INDIA PRIVATE LIMITED,DONGYING HENGKE PRECISION METAL CO LTD,"801, SWASTIK CHAMBERS,  SION TROMBAY ROAD, CHEMBUR, ","NO.25 QILIANSHAN ROAD, DONGYING DISTRICT, DONGYING CITY SHANDONG PROVINCE, CHINA 2570000 CN",,,,China (CN),,KUNMING,SAHAR AIR CARGO ACC (INBOM4),84169000,BURNER BRACKET (DRWAING NO-CA-511) BURNER BRACKET (DRWAING NO-CA-511),,9.0,NOS,0.0,1068.32,,,
2025-12-16,印度,中国,ZEECO INDIA PRIVATE LIMITED,DONGYING HENGKE PRECISION METAL CO LTD,"801, SWASTIK CHAMBERS,  SION TROMBAY ROAD, CHEMBUR, ","NO.25 QILIANSHAN ROAD, DONGYING DISTRICT, DONGYING CITY SHANDONG PROVINCE, CHINA 2570000 CN",,,,China (CN),,KUNMING,SAHAR AIR CARGO ACC (INBOM4),84169000,BURNER BRACKET (DRWAING NO-CA-106/EA-896) BURNER BRACKET (DRWAING NO-CA-106/EA-896),,9.0,NOS,0.0,261.63,,,
2025-12-11,印度,中国,KARAM SAFETY PRIVATE LIMITED,DONGYING XINXING MARINE EQUIPMENT,"C-35A, PHASE-III ELDECO SIDCUL SITARGANJ",MANUFACTURE CO.LTD NIUZHUANG INDUSTRIAL ZONE DONGYING CHINA SDNF,,,,China (CN),,CHENGDU,DELHI AIR CARGO ACC (INDEL4),76169990,ALUMINUM FERRULE (CAM CLEAT) (CAPTIVE CONSUMPTION) ARTICAL OF ALUMINIUM,,700.0,PCS,0.0,2353.47,,,
2025-12-05,哈萨克斯坦,中国,ТОО М ТЕХСЕРВИС,SINOPETROLEUM TECHNOLOGY INC,"КАЗАХСТАН Г.АКТОБЕ РАЙОН АСТАНА,ПРОСПЕКТ САНКИБАЙ БАТЫРА ,ДОМ 24Н","КИТАЙ #7 FLOOR,DESHENG INT. CENTER 83 DESHENGMENWAIDAJIE CHENG DIST.BEIJING",,,"DONGYING PENGCHEN PETROLEUM MACHINERY CO., LTD.",China,Kazakhstan,,,7326909409,"1. ПЛАШКИ ЛОВИЛЬНОГО КОПЬЯ 89MM, ТОВАРЫ НЕ ИСПОЛЬЗУЮТСЯ ДЛЯ ХОЗЯЙСТВЕННО ПИТЬЕВОГО ВОДОСНАБЖЕНИЯ，НЕ ПРИМЕНЯЮТСЯ В ПИЩЕВОМ ПРОИЗВОДСТВЕ，НЕ КОНТАКТИРУЮТ С ПИТЬЕВОЙ ВОДОЙ И ПИЩЕВЫМИ ПРОДУКТАМИ И НЕ ПРЕДНАЗНАЧЕНЫ ДЛЯ ПРИМЕНЕНИЯ В БЫТУ，В ЛЕЧЕБНО ПРОФИЛАКТИЧЕСКИХ УЧРЕЖДЕНИЯХ И ОБРАЗОВАТЕЛ ЬНО-УЧЕБНЫХ ЗАВЕДЕНИЯХ. ИСКЛЮЧИТЕЛЬНО ПРЕДНАЗНАЧЕНЫ В НЕФТЯНОЙ СФЕРЕ.",,5.0,ШТ,2.5,536.23,,,ОТСУТСТВУЕТ
