date,buyer_country,supplier_country,buyer,supplier,buyer_address,supplier_address,notify_party,notify_address,manufacturer,origin_country,destination_country,port_of_loading,port_of_discharge,hs_code,product_description,shipping_marks,quantity,quantity_unit,weight_kg,amount_usd,bill_number,container_number,brand
2024-12-29,孟加拉国,中国,PHULHAR AND COMPANY,TRIUP INTERNATIONAL CORP CHINA,,,,,,CN,,,,90221400,"300MA X-RAY UNIT, MODEL:TR300A",,20.0,,11000.0,120000.0,,,
2024-12-29,乌干达,中国,KIRAM VET SERVICES LTD,GUANGZHOU YANLANG INTERNATIONALIMPORT AND EXPORT TRADE CO LTD,,,,,,CHINA,UGANDA,,,90221400000,X-RAY SHIELD LEAD SHEET,,1.0,Number,846.0,1619.0,,,
2024-12-28,乌干达,中国,CASTLE INDUSTRIES CO LIMITED,NESHAT TRADE LIMITED,,,,,,CHINA,UGANDA,,,90221400000,LEAD ROOM ACCESSORIES,,13.0,Number,1500.0,3266.9999,,,
2024-12-28,印度,中国,TRIVITRON HEALTHCARE PRIVATE LIMITED,SUZHOU POWERSITE ELECTRIC CO LTD,"NO.15,4TH STREET,  ABHIRAMAPURAM, ",,,,,CHINA,,CHENGDU,SAHAR AIR CARGO ACC (INBOM4),90221410,PSG-HR50E MEDICAL X-RAY HIGH FREQUENCY HIGH VOLTAGE GENERATOR ASSEMBLY WITH I PC TOUCH SCREEN CONSOLE CS-09 USB TO RS232PSG-HR50E MEDICAL X-RAY HIGH FREQUENCY HIGH VOLTAGE GENERATO,,5.0,SET,0.0,11000.0,T1YKDBNPEDH0O,,
2024-12-27,乌兹别克斯坦,中国,ООО FORTEK,DRTECH CORPORATION КОРЕЯ,,,,,,0,,,,9022140000,"1) Система рентгеновская мобильная флюроскопическая С-дуга модели EXTRON 5, с принадлежностями / Mobile Fluoroscopic X-ray system model EXTRON 5 /в компл./Новый,2024г.в./Сер№T5KG10724/ Пр-ль.:""DRTECH Corporation"", Южная Корея/: вес: 655,5 кг, кол. 1 шт; 2) Вид и количество упаковки:2 дерев.ящики; 8) Код инвестпрограммы:000; 9) Код технологического оборудования:024; 10) Год изготовления и технические параметры:2024/это высокопроизводительная хирургическая рентгеновская система типа C-дуга с ведущ G31MARKA марка DRTECH YEAR10 год производ 2024 PARAM10 Характеристика товара это высокопроизводительная хирургическая рентгеновская система типа C-дуга с ведущей в отрасли технологией низкой дозы, снижающей ненужную радиационную нагрузку на врачей, операторов и пациентов.",,1.0,Piece,655.5,65709.0,,,
2024-12-27,巴拉圭,中国,DEZETA SA,,,,,,,CHINA,,,,90221419,"INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROL O DE PRECISION, INSTRUMENTOS Y APARATOS MEDICOQUIRURGICOS, PARTES Y ACCESORIOS DE ESTOSINSTRUMENTOS O APARATOS APARATOS DE RAYOS X Y APARATOS QUE UTILICEN RADIACION",,1.0,,0.0,38370.0,,,PERLOVE MEDICAL
2024-12-27,菲律宾,中国,ELAN VITA DIAGNOSTIC SOLUTIONS,SHENZHEN ANGELL TECHNOLOGY CO LTD,"NO. 78 BAYANIHAN VILLAGE, QUIOT PARDO CEBU CITY, CEBU CITY",,,,,CHINA,,,,90221400000,"DIGITAL MEDICAL X-RAY RADIOGRAPHIC SYSTEM, DIGITAL MEDICAL X-RAY RADIOGRAPHIC SYSTEM MODEL DTP576 - QTY. 1 UNIT - (ANGELL)",,1.0,PIECE,1615.0,85030.3,025E853955,,
2024-12-27,乌兹别克斯坦,中国,ЧП ERGASH OTA,SINO MEDICAL DEVICE TECHNOLOGY CO LTD,,,,,,0,,,,9022140000,"1. Mammography Navigator 3000A (with Tomo) / Цифровой маммограф Navigator 3000A - это послойное сканирование тканей молочной железы в ходе рентгенологического исследования в разобранном состояние кол-во 1 комплект в комплекте с акссесурами состоящий из: основной блок, рабочая станция получения изображениее и диагностики изображения, набор для геометрического увеличения и набор компрессионных пластин. Год выпуска: новый 2024г. Производитель: SINO MEDICAL-DEVICE TECHNOLOGY CO., LTD. - кол. 1 шт, G31MARKA марка SINO MDT YEAR10 год производ 2024 PARAM10 Характеристика товара Цифровой маммограф Navigator 3000A - это послойное сканирование тканей молочной железы в ходе рентгенологического исследования в разобранном состояние кол-во 1 комплект в комплекте с акссесурами",,1.0,Piece,512.0,25000.0,,,
2024-12-27,乌克兰,中国,ТОВ ЕКНА УКРАЇНА,SHENZHEN LANMAGE MEDICAL TECHNOLOGY CO LTD,02141 МІСТО КИЇВ ВУЛ ЛАРИСИ РУДЕНКО 6А,1ST FLOOR BUILDING B JINGCHENGDA INDUSTRIAL PARK NO 4 KEJI ROAD,,,,China,,,,9022140000,АПАРАТУРА ЩО ВИКОРИСТОВУЄ РЕНТГЕНІВСЬ КЕ ВИПРОМІНЮВАННЯ ПРИЗНАЧЕНА ДЛЯ МЕДИЧН ОГО ВИКОРИСТАННЯ АПАРАТ РЕНТГЕНІВСЬКИЙ ДІАГНОСТИЧНИЙ СТАЦ ІОНАРНИЙ ТОРГОВЕЛЬНА НАЗВА СИСТЕМА РЕНТГЕНІВСЬКА РАДІОГРАФІЧНА 6600 2 КОМПЛЕКТИ ДО КОМПЛЕКТУ ВХОДИТЬ ГЕНЕРАТОР РЕНТГЕНІВСЬКОГО ВИПРОМІНЮВАННЯ 50KW 1 ШТ РЕНТГЕНІВСЬКА ТРУБКА ВИПРОМІНЮВАЧ З К ОЛОНОЮ 1 ШТ РУЧНИЙ РЕНТГЕНІВСЬКИЙ КОЛІМАТОР З ФУНКЦ ІЄЮ ІНДИКАТОРА ПОЛЯ ЗОРУ 1 ШТ ЦИФРОВИЙ ПЛОСКОПАНЕЛЬНИЙ ДЕТЕКТОР РЕНТГ ЕНОГРАФІЧНОГО ЗОБРАЖЕННЯ 17 Х17 1 ШТ ІНТЕРАКТИВНА ПАНЕЛЬ КЕРУВАННЯ ТРУБНОГО ТЕРМІНАЛУ В ЗБОРІ 9 7 СЕНСОРНИЙ ЕКРАН 1 ШТ РЕНТГЕНІВСЬКИЙ ШТАТИВ ВЕРТИКАЛЬНА ПІДС ТАВКА 1 ШТ РУХОМИЙ ОГЛЯДОВИЙ СТІЛ ДЛЯ ПАЦІЄНТА З КОЛЕСАМИ З ФІКСАЦІЄЮ 1 ШТ AEC ДАТЧИКИ АВТОМАТИЧНОГО КОНТРОЛЮ ЕКС ПОЗИЦІЇ ІОНІЗАЦІЙНІ КАМЕРИ 2 ШТ СТАНЦІЯ ВІЗУАЛІЗАЦІЇ КОНСОЛЬ ОПЕРАТОРА ПК ТА ПРОФЕСІЙНЕ ПРОГРАМНЕ З АБЕЗПЕЧЕННЯ РОС ВЕРСІЇ ОПЕРАЦІЙНА СИСТ ЕМА WIN10 СВІТЛОДІОДНИЙ МОНІТОР ПРОЦЕ СОР INTEL G АПАРАТНЕ СХОВИЩЕ 500G 1 ШТ ПУЛЬТУПРАВЛІННЯ 1 ШТ АПАРАТ РЕНТГЕНІВСЬКИЙ ДІАГНОСТИЧНИЙ СТАЦ ІО,,1.0,ШТ,2922.0,137200.0,,,
2024-12-27,哈萨克斯坦,中国,ТОО MEDIVIDE,SHENZHEN LANMAGE MEDICAL TECHNOLOGY CO LTD,"Г. АЛМАТЫ УЛ.НАВОИ, 68","SHENZHEN, DAPENG NEW DISTRICT BAGUANG SERVICE CENTER NO.2",,,"SHENZHEN LANMAGE MEDICAL TECHNOLOGY CO., LTD",China,Kazakhstan,,,9022140000,"1. ЦИФРОВАЯ РЕНТГЕНОГРАФИЧЕСКАЯ СИСТЕМА 6600,",,1.0,ШТ,874.0,17697.96,,,ОТСУТСТВУЕТ
2024-12-26,巴基斯坦,中国,I CARE HEALTH,LIAONINGDTKL TECHNOLOGY CO LTD,"Office No. 512, 5th Floor, Pak Medical Center, Khyber Bazar, Peshawar Peshawar","ON BEHALF OF ICARE GLOBAL FZE F.Z.E BC1302041 BLOCKAFZ,C1-POBOX-932 AJMAN U.A.E",,,,China (CN),,,MCC APPRAISEMENT KARACHI EAST - IMPORT ,90221400,X RAY MACHINE 500MA WITH ALL STANDARD ACCESSORIES TOTAL 10 SETS ALL RELEVAENT DOCUMENTS PNRA CERTIFICATE  ARE ATTACHED,,0.0,u,1.168,20000.0,TJZHL241138026,,
2024-12-26,俄罗斯,中国,ООО КОМПАНИЯ НЕОРЕНТГЕН,SHANGHAI PZ MEDICAL TECHNOLOGY CO LTD ПО ПОРУЧЕНИЮ NANJING LONG MEDICAL TECHNOLOGY CO LTD CN,"117638, , Г. МОСКВА, УЛ. КРИВОРОЖСКАЯ, Д. 15,","200331, , SHANGHAI, 5F, BUILDING 13 NO.2 SUIDE ROAD, ..,,.",,,"SHANGHAI PZ MEDICAL TECHNOLOGY CO., LTD..",China,РОССИЯ,,,9022140000,"ДЕТЕКТОР РЕНТГЕНОВСКИЙ ПЛОСКОПАНЕЛЬНЫЙ, С ПРИНАДЛЕЖНОСТЯМИ, ПРЕДНАЗНАЧЕН ДЛЯ ИСПОЛЬЗОВАНИЯ СОВMЕСТНО С ДИАГНОСТИЧЕСКОЙ РЕНТГЕНОВСКОЙ СИСТЕМОЙ ОБЩЕГО НАЗНАЧЕНИЯ ДЛЯ РЕГИСТРАЦИИ РЕНТГЕНОВСКИХ СТАТИЧЕСКИХ ИЗОБРАЖЕНИЙ ПОСЛЕ ВОЗДЕЙСТВИЯ ИЗЛУЧЕНИЯ ИСОЗДАНИ",,1.0,ШТ,5.0,6867.17,,,PZ
2024-12-26,巴基斯坦,中国,I CARE HEALTH,LIAONINGDTKL TECHNOLOGY CO LTD,"Office No. 512, 5th Floor, Pak Medical Center, Khyber Bazar, Peshawar Peshawar",,,,,China                         ,,,KAPE,90221400,X RAY MACHINE 500MA WITH ALL STANDARD ACCESSORIES TOTAL 10 SETS ALL RELEVAENT DOCUMENTS PNRA CERTIFICATE  ARE ATTACHED,,10.0,u,0.0,20000.0,,,
2024-12-26,印度,中国,EPSILON HEALTHCARE SOLUTIONS PRIVATE LIMITED,SUZHOU POWERSITE ELECTRIC CO LTD,J-4/3B FIRST FLOOR DDA FLATS  KALKAJI ,,,,,CHINA,,Nanning,DELHI AIR CARGO ACC (INDEL4),90221410,80KW X-RAY GENERATOR MODEL PSG-HR80L WITH CONSOLE CS-09 USBCABLE (PART FOR MFR. OF MEDICAL X-RAY MACHINE)80KW X-RAY GENERATOR MODEL PSG-HR80L WITH CONSOLE CS-09 (PAR,,5.0,SET,0.0,15900.0,QCTXSJIXS1IYO,,
2024-12-25,哈萨克斯坦,中国,ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АКТЮБИНСКАЯ ЖЕЛЕЗНОДОРОЖНАЯ БОЛЬНИЦА,HEALICOM MEDICAL EQUIPMENT CO LTD,"АКТОБЕ УЛ. ХИУАЗ ДОСПАНОВОЙ, Д. 36А","NANJING NO.30, YUFENGZHAN ROAD",,,"SHENZHEN ANGELL TECHNOLOGY CO.,LTD.",China,Kazakhstan,,,9022140000,"ЦИФРОВАЯ РЕНТГЕНОГРАФИЧЕСКАЯ СИСТЕМА, ПРЕДНАЗНАЧЕН ДЛЯ МЕДИЦИНСКИХ ЦЕЛЕЙ, ИДЕНТИФИКАЦИОННЫЙ НОМЕР НЕ ИЗВЕСТЕН",,1.0,ШТ,742.0,16078.0,,,ОТСУТСТВУЕТ
2024-12-24,乌兹别克斯坦,中国,РЕСПУБЛИКАНСКИЙ ЦЕНТР ПО БОРЬБЕ СО СПИДОМ,VWR INTERNATIONAL GMBH GRAUMANNGASSE 7 1150 VIENNA AUSTRIA,,,,,,0,,,,9022140000,"1) PLD6500A Digital X-ray with integrated 4-way floating table/Цифровой рентгеновский аппарат PLD6500A со встроенным 4-позиционным столом.: вес: 5000 кг, кол. 5 шт; 2) Вид и количество упаковки:22 карт. кор.; 8) Код инвестпрограммы:000; 11) Признак госзакупок:02; G31MARKA марка PLD6500A YEAR10 год производ 2024 PARAM10 Характеристика товара Цифровой рентгеновский аппарат PLD6500A",,5.0,Piece,5000.0,143906.5,,,
2024-12-24,印度,中国,PROGNOSYS MEDICAL SYSTEMS PRIVATE LIMITED,NEUSOFT MEDICAL SYSTEMS CO LTD,"NO.249, 4TH MAIN ROAD,  CHAMARAJPET, ",,,,,CHINA,,SHENZHEN,BANGALORE ACC (INBLR4),90221410,HIGH VOLTAGE GENERATOR (VENUS-50-R) HIGH VOLTAGE GENERATOR (VENUS-50-R),,1.0,NOS,0.0,4150.0,LWXK04B819CJV,,
2024-12-24,乌兹别克斯坦,中国,РЕСПУБЛИКАНСКИЙ ЦЕНТР ПО БОРЬБЕ СО СПИДОМ,VWR INTERNATIONAL GMBH GRAUMANNGASSE 7 1150 VIENNA AUSTRIA,,,,,,0,,,,9022140000,"1) PLD6500C Digital X-ray W Mobile Table/Цифровой рентгеновский аппарат PLD6500C с передвижным столом: вес: 3800 кг, кол. 4 шт; 2) Вид и количество упаковки:21 карт. кор.; 8) Код инвестпрограммы:000; 11) Признак госзакупок:02; G31MARKA марка PLD6500C YEAR10 год производ 2024 PARAM10 Характеристика товара Цифровой рентгеновский аппарат PLD6500С",,4.0,Piece,3800.0,113250.0,,,
2024-12-24,印度,中国,PROGNOSYS MEDICAL SYSTEMS PRIVATE LIMITED,NEUSOFT MEDICAL SYSTEMS CO LTD,"NO.249, 4TH MAIN ROAD,  CHAMARAJPET, ",,,,,CHINA,,SHENZHEN,BANGALORE ACC (INBLR4),90221410,HIGH VOLTAGE GENERATOR (LUNAR-80RF) HIGH VOLTAGE GENERATOR (LUNAR-80RF),,1.0,NOS,0.0,6100.0,LWXK04B819CJV,,
2024-12-24,印度,中国,PHILIPS INDIA LIMITED,PHILIPS ELECTRONICS SINGAPORE PTE LTD,"7, JUSTICE CHANDRA MADHAB ROAD,  KOLKATA, ",,,,,CHINA,,SHANGHAI - PU DONG,SAHAR AIR CARGO ACC (INBOM4),90221490,452230023478 CONTROL RACK CV (PARTS FOR IXR MACHINE) 452230023478 CONTROL RACK CV (PARTS FOR IXR MACHINE),,1.0,NOS,0.0,838.55,V5VJFXP84CWXN,,
2024-12-24,俄罗斯,中国,ООО ВАРИМЕДСЕРВИС,ZIBO TRIMED TRADING CO LTD,"308009, БЕЛГОРОДСКАЯ ОБЛ, Г. БЕЛГОРОД, Б-Р. НАРОДНЫЙ, ДОМ. 70",", SHANDONG PROVINCE, ZIBO CITY, QI SAI SCIENCE AND TECHNOLOGY BUILDING, NO.3006A.",,,SHINVA MEDICAL INSTRUMENT CO; LTD.,China,РОССИЯ,,,9022140000,"АППАРАТУРА, ПРИМЕНЯЕМАЯ В МЕДИЦИНЕ (НЕ СОДЕРЖИТ РАДИОАКТИВНЫХ ИСТОЧНИКОВ, НЕ ЯВЛЯЕТСЯ РАДИОНУКЛИДОМ МО-99 (МОЛИБДЕН-99), ЕГО СПЛАВАМИ, СОЕДИНЕНИЯМИ И СМЕСЯМИ, А ТАКЖЕ НЕ СОДЕРЖИТ В СОСТАВЕ АППАРАТУРЫ УСТРОЙСТВ ДЛЯ ПОЛУЧЕНИЯ ПРЕПАРАТОB НА ОСНОВЕ ТЕХНЕ",,1.0,ШТ,11760.0,896242.4,,,SHINVA
2024-12-23,孟加拉国,中国,UNITED HOSPITAL LIMITED,FOSHAN JONTECH TRADING CO LTD R,,,,,,China,,,,90221400,MEDICAL EQUIPMENTS: X-RAY MACHINE,,1.0,NMB,525.0,30320.0,,,
2024-12-23,巴基斯坦,中国,SINDH TRADING CORPORATION,NINGBO SKYWAY IMP &EXP CO LTD,"Office No. 217 - 219, 2nd Floor, Prince Center, Preedy Street, Karachi South Saddar Town","NO.767 LIANGZHU RD, NINGBO 315000, CHINA",,,,China (CN),,,MCC APPRAISEMENT KARACHI EAST - IMPORT ,90221400,X-RAY PROTECTION ACCESSORIES (LEAD GLOVES VXF-15),,0.0,u,11.207,300.0,COAU7255261570,,
2024-12-23,印度,中国,SIEMENS HEALTHCARE PRIVATE LIMITED,SIEMENS HEALTHINEERS AG,"130, PANDURANG BUDHKAR MARG,  N/A",,,,,CHINA,,Shekou,NHAVA SHEVA SEA (INNSA1),90221490,(CARDIAC AND VASCULAR ANGIOGRAPHY INCL DSA COMPLETE WITH ACCESSORIES AS PER INV) ARTIS ONE(CARDIAC AND VASCULAR ANGIOGRAPHY INCL DSA COMPLETE WITH ACC,,1.0,SET,0.0,265102.39,FV5D5IYFT632A,,
2024-12-23,巴基斯坦,中国,SINDH TRADING CORPORATION,NINGBO SKYWAY IMP &EXP CO LTD,"Office No. 217 - 219, 2nd Floor, Prince Center, Preedy Street, Karachi South Saddar Town","NO.767 LIANGZHU RD, NINGBO 315000, CHINA",,,,China (CN),,,MCC APPRAISEMENT KARACHI EAST - IMPORT ,90221400,X-RAY PROTECTION ACCESSORIES (LEAD CAP VXF-7),,0.0,u,11.207,50.0,COAU7255261570,,
2024-12-23,巴基斯坦,中国,SINDH TRADING CORPORATION,NINGBO SKYWAY IMP &EXP CO LTD,"Office No. 217 - 219, 2nd Floor, Prince Center, Preedy Street, Karachi South Saddar Town","NO.767 LIANGZHU RD, NINGBO 315000, CHINA",,,,China (CN),,,MCC APPRAISEMENT KARACHI EAST - IMPORT ,90221400,X-RAY PROTECTION ACCESSORIES (LEAD SPECTACLES VXF-34),,0.0,u,11.207,50.0,COAU7255261570,,
2024-12-23,巴基斯坦,中国,SINDH TRADING CORPORATION,NINGBO SKYWAY IMP AND EXP CO LTD,"Office No. 217 - 219, 2nd Floor, Prince Center, Preedy Street, Karachi South Saddar Town",,,,,China                         ,,,KAPE,90221400,X-RAY PROTECTION ACCESSORIES (LEAD GLOVES VXF-15),,150.0,u,0.0,300.0,,,
2024-12-23,巴基斯坦,中国,SINDH TRADING CORPORATION,NINGBO SKYWAY IMP AND EXP CO LTD,"Office No. 217 - 219, 2nd Floor, Prince Center, Preedy Street, Karachi South Saddar Town",,,,,China                         ,,,KAPE,90221400,X-RAY PROTECTION ACCESSORIES (LEAD APRON VXF-1),,20.0,u,0.0,140.0,,,
2024-12-23,巴基斯坦,中国,SINDH TRADING CORPORATION,NINGBO SKYWAY IMP AND EXP CO LTD,"Office No. 217 - 219, 2nd Floor, Prince Center, Preedy Street, Karachi South Saddar Town",,,,,China                         ,,,KAPE,90221400,X-RAY PROTECTION ACCESSORIES (LEAD APRON VXF-6),,30.0,u,0.0,210.0,,,
2024-12-23,巴基斯坦,中国,SINDH TRADING CORPORATION,NINGBO SKYWAY IMP &EXP CO LTD,"Office No. 217 - 219, 2nd Floor, Prince Center, Preedy Street, Karachi South Saddar Town","NO.767 LIANGZHU RD, NINGBO 315000, CHINA",,,,China (CN),,,MCC APPRAISEMENT KARACHI EAST - IMPORT ,90221400,X-RAY PROTECTION ACCESSORIES (LEAD APRON VXF-1),,0.0,u,11.207,140.0,COAU7255261570,,
2024-12-23,巴基斯坦,中国,SINDH TRADING CORPORATION,NINGBO SKYWAY IMP &EXP CO LTD,"Office No. 217 - 219, 2nd Floor, Prince Center, Preedy Street, Karachi South Saddar Town","NO.767 LIANGZHU RD, NINGBO 315000, CHINA",,,,China (CN),,,MCC APPRAISEMENT KARACHI EAST - IMPORT ,90221400,X-RAY PROTECTION ACCESSORIES (LEAD APRON VXF-5),,0.0,u,11.207,1000.0,COAU7255261570,,
2024-12-23,巴基斯坦,中国,SINDH TRADING CORPORATION,NINGBO SKYWAY IMP &EXP CO LTD,"Office No. 217 - 219, 2nd Floor, Prince Center, Preedy Street, Karachi South Saddar Town","NO.767 LIANGZHU RD, NINGBO 315000, CHINA",,,,China (CN),,,MCC APPRAISEMENT KARACHI EAST - IMPORT ,90221400,X-RAY PROTECTION ACCESSORIES (LEAD SKIRT VXF-24),,0.0,u,11.207,40.0,COAU7255261570,,
2024-12-23,孟加拉国,中国,UNITED HOSPITAL LIMITED,FOSHAN JONTECH TRADING CO LTD,,. R,,,,CN,,,,90221400,MEDICAL EQUIPMENTS: X-RAY MACHINE,,1.0,,525.0,30320.0,,,
2024-12-23,孟加拉国,中国,STAR TRADE INTERNATIONAL,NANJING PERLOVE MEDICAL EQUIPMENT C,,,,,,CN,,,,90221400,MEDICAL DIAGNOSTIC X-RAY EQUIPMENT,,1.0,,972.0,12000.0,,,
2024-12-23,巴基斯坦,中国,SINDH TRADING CORPORATION,NINGBO SKYWAY IMP AND EXP CO LTD,"Office No. 217 - 219, 2nd Floor, Prince Center, Preedy Street, Karachi South Saddar Town",,,,,China                         ,,,KAPE,90221400,X-RAY PROTECTION ACCESSORIES (LEAD SPECTACLES VXF-34),,50.0,u,0.0,50.0,,,
2024-12-23,孟加拉国,中国,STAR TRADE INTERNATIONAL,NANJING PERLOVE MEDICAL EQUIPMENT C,,,,,,China,,,,90221400,MEDICAL DIAGNOSTIC X-RAY EQUIPMENT,,1.0,NMB,972.0,12000.0,,,
2024-12-23,美国,中国,CARDINAL HEALTH,,500 NEELYTOWN ROAD,N/A,N/A,N/A,,"CN, CHINA",,"SHENZHEN,YANTIAN","NEW YORK,NY",902214,"AXILLARY CRUTCH, TALL,H70-78,300LB,COMMODE BUCKET 7QT WITH LID FOR MEDICAL USE",NO MARKS,825.0,CTN,9296.0,0.0,DMALSZXC65208,HAMU2232782,
