date,buyer_country,supplier_country,buyer,supplier,buyer_address,supplier_address,notify_party,notify_address,manufacturer,origin_country,destination_country,port_of_loading,port_of_discharge,hs_code,product_description,shipping_marks,quantity,quantity_unit,weight_kg,amount_usd,bill_number,container_number,brand
2025-08-13,乌拉圭,中国,SANATORIO AMERICANO S A,,,,,,,Republica Popular de China,,,,9022149090,"LOS DEMAS. LOS DEMAS, PARA USO MEDICO, QUIRURGICO O VETERINARIO. APARATOS DE RAYOS X Y APARATOS QUE UTILICEN RADIACIONES ALFA, BETA GAMMA O DEMAS RADIACIONES IONIZANTES, INCLUSO PARA USO MEDICO, QUIRURGICO, ODONTOLOGICO O VETERINARIO, INCLUIDOS LO",,1.0,Unidad (C/U),7850.0,1395338.69,,,
2025-08-28,印度,中国,HYDERABAD INSTITUTE OF ONCOLOGY PRIVATE LIMITED,ELEKTA SOLUTIONS AB,"6-3-1090/1/A, 31, PANCOM CHAMBERS,  RAJBHAVAN ROAD, SOMAJIGUDA, ",HAGAPLAN 4 113 68 STOCKHOLM SWEDEN,,,,China (CN),,Tianjin,,90221490,ELEKTA INFINITY - DIGITAL LINEAR ACCELERATOR WITH ACCESSORIES - (MEDICAL EQUIPMENT FOR CANCER TREATMENT)ELEKTA INFINITY - DIGITAL LINEAR ACCELERATOR WITH ACCESSORIE,,1.0,SET,0.0,1373000.0,,,
2025-09-10,菲律宾,中国,SIEMENS HEALTHCARE INC,SIEMENS HEALTHINEERS AG,10TH FLR. M1 TOWER 141 H.V. DELA COSTA ST. SALCEDO VILL. BRGY. BEL-AIRMAKATI CITY 1227PHILIPPINES,,,,,CHINA,,,,90221400000,1 PCE: MAGNETOM VIDA MAGNETIC RESONANCE IMAGING SYSTEM,,1.0,UNKNOWN,8724.1,1361795.4802,HKGC54121,,
2025-07-17,肯尼亚,中国,LIFECARE HOSPITALS K LIMITED,KING EMPIRE GROUP LIMITED,,,,,,China,Kenya,,,90221400,"H; FULLY DIGITAL X-RAY SYSTEM WITH ADDITIONAL ACCESSORIES; MOTORIZED VERTICAL BUCKY; 6 way seamless floating system; KING EMPIRE GROUP LTD; AEC , APR SYSTEM; 25; 1; 65KW GENERATOR; 1-800 MA RANGE; 1000; 1;",,25.0,UNT,0.0,1356250.0,,,
2025-07-17,肯尼亚,中国,LIFECARE HOSPITALS K LIMITED,KING EMPIRE GROUP LIMITED,,,,,,China,Kenya,,,90221400,"H; FULLY DIGITAL X-RAY SYSTEM WITH ADDITIONAL ACCESSORIES; MOTORIZED VERTICAL BUCKY; 6 way seamless floating system; KING EMPIRE GROUP LTD; AEC , APR SYSTEM; 25; 1; 65KW GENERATOR; 1-800 MA RANGE; 1000; 1;",,25.0,UNT,0.0,1356250.0,,,
2025-07-17,肯尼亚,中国,LIFECARE HOSPITALS K LIMITED,KING EMPIRE GROUP LIMITED,,,,,,China,Kenya,,,90221400,"H; FULLY DIGITAL X-RAY SYSTEM WITH ADDITIONAL ACCESSORIES; MOTORIZED VERTICAL BUCKY; 6 way seamless floating system; KING EMPIRE GROUP LTD; AEC , APR SYSTEM; 25; 1; 65KW GENERATOR; 1-800 MA RANGE; 1000; 1;",,25.0,UNT,0.0,1346250.0,,,
2025-11-08,印度,中国,HCG RAJKOT HOSPITALS LLP,ELEKTA SOLUTIONS AB,,HAGAPLAN 4 113 68 STOCKHOLM SWEDEN,,,,China (CN),,Tianjin,NHAVA SHEVA SEA (INNSA1),90221490,ELEKTA INFINITY DIGITAL LINEAR ACCELERATOR WITH ACCESSORIES- (MEDICAL EQUIPMENT FOR CANCER TREATMENT)ELEKTA INFINITY DIGITAL LINEAR ACCELERATOR WITH ACCESSORIES,,1.0,SET,0.0,1300709.09,,,
2025-11-03,印度,中国,HYDERABAD INSTITUTE OF ONCOLOGY PRIVATE LIMITED,ELEKTA SOLUTIONS AB,,HAGAPLAN 4 113 68 STOCKHOLM SWEDEN,,,,China (CN),,Tianjin,NHAVA SHEVA SEA (INNSA1),90221490,ELEKTA SYNERGY DIGITAL LINEAR ACCELERATOR WITH ACCESSORIES -(MEDICAL EQUIPMENT FOR CANCER TREATMENT)ELEKTA SYNERGY DIGITAL LINEAR ACCELERATOR WITH ACCESSORIES -,,1.0,SET,0.0,1279050.87,,,
2025-07-19,印度,中国,NARAYANA HRUDAYALAYA LIMITED,SIEMENS HEALTHINEERS INTERNATIONAL,"258/A BOMMASANDRA INL.AREA  ANEKAL. T.Q, HOSUR ROAD, ",,,,,CHINA,,Rotterdam,NHAVA SHEVA SEA (INNSA1),90221490,LINEAR ACCELERATOR HALCYON INCL.COMPONENT PARTS AND STANDARDACCESSORIES -Customs built as S/N 2007LINEAR ACCELERATOR HALCYON INCL.COMPONEN,,1.0,NOS,0.0,1234810.29,5IEJ24PU2NT5E,,
2025-07-25,印度,中国,SIEMENS HEALTHCARE PRIVATE LIMITED,VARIAN MEDICAL SYSTEMS PALO ALTO,"130, PANDURANG BUDHKAR MARG,  N/A",,,,,CHINA,,Zhengzhou,CHENNAI AIR CARGO ACC (INMAA4),90221490,PARTIAL SHIPMENT CONSISTING OF LINEAR ACCELERATOR ETHOS FORMEDICAL APPLICATION ( AS PER INV/PL)PARTIAL SHIPMENT CONSISTING OF LINEAR ACCELERATOR ETHOS FOR,,1.0,SET,0.0,1167457.8281,S72AB5AZUEU6A,,
2025-09-17,菲律宾,中国,ELEKTA PHILIPPINES INC,ELEKTA PTE LTD,"7/F ASCOTT MAKATI, GLORIETTA 4, AYALA CENTER, SAN LORENZOMAKATI CITY 1223PHILIPPINES",,,,,CHINA,,,,90221400000,1 SET: ELEKTA HARMONY PRO MEDICAL LINEAR ACCELERATOR,,1.0,PIECE,9909.93,1094422.4754,EF25080029,,
2025-03-18,印度,中国,SIEMENS HEALTHCARE PRIVATE LIMITED,VARIAN MEDICAL SYSTEMS PALO ALTO,"130, PANDURANG BUDHKAR MARG,  N/A",,,,,CHINA,,Zhengzhou,CHENNAI AIR CARGO ACC (INMAA4),90221490,PARTIAL SHIPMENT CONSISTING OF LINEAR ACCELERATOR HALCYON FOR MEDICAL APPLICATION ( AS PER INV / PL)PARTIAL SHIPMENT CONSISTING OF LINEAR ACCELERATOR HALCYON FO,,1.0,SET,0.0,1051092.4627,ZEYBGTY6MQPY4,,
2025-06-02,印度,中国,SILVERLINE CANCER & MULTI SPECIALITY HOSPITAL PRIV,SIEMENS HEALTHINEERS INTERNATIONAL AG,N/A N/A,,,,,CHINA,,Xingang,NHAVA SHEVA SEA (INNSA1),90221490,(PARTIAL SHIPMENT) LINEAR ACCELERATOR HALCYON FOR MEDICAL APPLICATION (AS PER INV)(PARTIAL SHIPMENT) LINEAR ACCELERATOR HALCYON FOR MEDICAL AP,,1.0,SET,0.0,1015414.5317,NRAZ4HFGTSVFR,,
2025-07-17,肯尼亚,中国,LIFECARE HOSPITALS K LIMITED,KING EMPIRE GROUP LIMITED,,,,,,China,Kenya,,,90221400,"H; FULLY DIGITAL X-RAY SYSTEM WITH ADDITIONAL ACCESSORIES; MOTORIZED VERTICAL BUCKY; 6 way seamless floating system; KING EMPIRE GROUP LTD; AEC , APR SYSTEM; 10; 1; 65KW GENERATOR; 1-800 MA RANGE; 40; 1;",,10.0,UNT,0.0,978000.0,,,
2025-10-15,印度,中国,JEEVAN JYOT CHARITABLE TRUST,SIEMENS HEALTHINEERS INTERNATIONAL AG,,HINTERBERGSTRASSE 14 CH-6312 STEINHAUSEN SDNF CH,,,,China (CN),,Xingang,,90221490,(PARTIAL SHIPMENT) LINEAR ACCELERATOR HALCYON INCL COMPONENTS PARTS AND STANDARD ACCESSORIES FOR MEDICAL APPLICATION.(PARTIAL SHIPMENT) LINEAR ACCELERATOR HALCYON INCL COMPONENT,,1.0,SET,0.0,936214.13,,,
2025-07-02,印度,中国,PARAS HEALTHCARE LIMITED,SIEMENS HEALTHINEERS INTERNATIONAL AG,"PARAS HOSPITAL, C-1, SECTOR-43  SUSHANT LOK, PHASE-I ",,,,,CHINA,,Xingang,NHAVA SHEVA SEA (INNSA1),90221490,(PARTIAL SHIPMENT) LINEAR ACCELERATOR HALCYON FOR MEDICAL APPLICATION (AS PER INV)(PARTIAL SHIPMENT) LINEAR ACCELERATOR HALCYON FOR MEDICAL AP,,1.0,SET,0.0,927126.1631,A5IQJHLLL5K25,,
2025-07-14,印度,中国,SHANKUS HOSPITALS PRIVATE LIMITED,SIEMENS HEALTHINEERS INTERNATIONAL AG,"C/O KESHAV HOLIDAY RESORT PVT LTD AHMEDABAD-MEHSANA HIGHWAY, AMIPURA",,,,,CHINA,,Xingang,NHAVA SHEVA SEA (INNSA1),90221490,(PARTIAL SHIPMENT) LINEAR ACCELERATOR HALCYON INCL COMPONENTS PARTS AND STANDARD ACCESSORIES (AS PER INV)(PARTIAL SHIPMENT) LINEAR ACCELERATOR HALCYON INCL COMPONENT,,1.0,SET,0.0,909894.7122,7LTSPMFCX7LQS,,
2025-08-21,印度,中国,PARAS HEALTHCARE LIMITED,SIEMENS HEALTHINEERS INTL AG,"PARAS HOSPITAL, C-1, SECTOR-43  SUSHANT LOK, PHASE-I ",HINTERBERGSTRASSE 14 CH-6312 STEINHAUSEN SDNF SWITZERLAND,,,,China (CN),,Xingang,,90221490,PARTIAL SHIPMENT LINEAR ACCELERATOR HALCYON INCL COMPONENT PARTS AND STANDARD ACCESSORIES FOR MEDICAL APPLICATIONPARTIAL SHIPMENT LINEAR ACCELERATOR HALCYON INCL COMPONENT P,,1.0,SET,0.0,906942.15,,,
2025-04-10,印度,中国,SIEMENS HEALTHCARE PRIVATE LIMITED,VARIAN MEDICAL SYSTEMS PALO ALTO,"130, PANDURANG BUDHKAR MARG,  N/A",,,,,CHINA,,Tianjin,NHAVA SHEVA SEA (INNSA1),90221490,(PARTIAL SHIPMENT) LINEAR ACCELERATOR HALCYON FOR MEDICAL APPLICATION (AS PER INV)(PARTIAL SHIPMENT) LINEAR ACCELERATOR HALCYON FOR MEDICAL AP,,1.0,SET,0.0,888635.5414,VAGDVNNJXOXGZ,,
2025-08-20,印度,中国,KIMS NAGERCOIL INSTITUTE OF MEDICAL SCIENCES PRIVA,SIEMENS HEALTHINEERS INTERNATIONAL AG,N/A N/A,HINTERBERGSTRASSE 14 CH-6312 STEINHAUSEN SDNF CH,,,,China (CN),,Xingang,,90221490,(PARTIAL SHIPMENT ) LINEAR ACCELERATOR HALCYON INCL COMPONENTS PARTS AND STANDARD ACCESSORIES (AS PER INV)(PARTIAL SHIPMENT ) LINEAR ACCELERATOR HALCYON INCL COMPONEN,,1.0,SET,0.0,878931.56,,,
2025-05-12,印度,中国,SHRI BALAJI INSTITUTE OF MEDICAL SCIENCE PRIVATE L,SIEMENS HEALTHINEERS INTERNATIONAL AG,"HOUSE NO 477 NEAR FOOTBALL HOUSE,R OAD NO  32 SUNDER NAGAR",,,,,CHINA,,Xingang,NHAVA SHEVA SEA (INNSA1),90221490,(PARTIAL SHIPMENT) LINEAR ACCELERATOR HALCYON FOR MEDICAL APPLICATION (AS PER INV)(PARTIAL SHIPMENT) LINEAR ACCELERATOR HALCYON FOR MEDICAL AP,,1.0,SET,0.0,870166.4166,6GF55HNRPYPJ2,,
2025-10-27,印度,中国,SIEMENS HEALTHCARE PRIVATE LIMITED,VARIAN MEDICAL SYSTEMS PALO ALTO,,3100 HASEN WAY PALO ALTO CA 94304 - 1028 SDNF US,,,,China (CN),,Xingang,TUGHLAKABAD,90221490,PARTIAL SHIPMENT LINEAR ACCELERATOR HALCYON FOR MEDICAL APPLICATIONPARTIAL SHIPMENT LINEAR ACCELERATOR HALCYON FOR MEDICAL APPL,,1.0,SET,0.0,865516.42,,,
2025-03-07,印度,中国,GAWAR CONSTRUCTION LIMITED,SIEMENS HEALTHINEERS INTERNATIONAL AG,"DSS-378,SECTOR-16-17  N/A",,,,,CHINA,,Tianjin,TUGHLAKABAD,90221490,PARTIAL SHIPMENT LINEAR ACCELERATOR HALCYON DRIVE FOR MEDICAL APPLICATION INCL COMPONENT PARTS AND STANDARD ACCESSORIESPARTIAL SHIPMENT LINEAR ACCELERATOR HALCYON DRIVE FOR MEDICA,,1.0,SET,0.0,852993.1126,OPA6WUUF96C0F,,
2025-07-18,印度,中国,ASHA NURSING HOME,SIEMENS HEALTHINEERS INTERNATIONAL AG,N/A N/A,,,,,CHINA,,Xiangang,Kolkata,90221490,PARTIAL SHIPMENT LINEAR ACCELERATOR HALCYON BOLD INCL. COMPONENT PARTS AND STANDARD ACCESSORIES FOR MEDICAL APPLICATION-PARTIAL SHIPMENT LINEAR ACCELERATOR HALCYON BOLD INCL. COMPO,,1.0,SET,0.0,822200.1956,UY5HVKBJ1EJYT,,
2025-01-06,印度,中国,SAMARPAN AAYUSH HOSPITAL LLP,SIEMENS HEALTHINEERS INTERNATIONAL AG,N/A N/A,,,,,CHINA,,Tianjin,NHAVA SHEVA SEA (INNSA1),90221490,(PARTIAL SHIPMENT) LINEAR ACCELERATOR HALCYON FOR MEDICAL APPLICATION(COMP./PARTS AND STANDARD ACESSORIES)-(AS PER INV)(PARTIAL SHIPMENT) LINEAR ACCELERATOR HALCYON FOR MEDICAL AP,,1.0,SET,0.0,814965.3997,03MMCRZQ24GSN,,
2025-03-17,乌兹别克斯坦,中国,O'ZBEKISTON RESPUBLIKASI SOG'LIQNI SAQLASH VAZIRLIGI HUZURIDAGI XARIDLAR MARKAZI DM,BEIJING WANDONG MEDICAL TECHOLOGY CO LTD,,,,,,,,,,9022140000,"1. Прямая цифровая радиологическая система,с комплектующими и принадлежностями.Модель:New Oriental 1000NA -14шт.(Стационарный рентгенодиагностический цифровой аппарат).Производитель: Beijing Wandong Medical Technology Co., Ltd.,Китай, г/вып.2025г.
2. Мес",,14.0,шт,12880.0,813680.0,,,
2025-04-26,印度,中国,SRI RAM KRISHNA SEVA TRUST,SIEMENS HEALTHINEERS,"DARBHANGA,DONAR P.O DMC VIP ROAD  N/A",,,,,CHINA,,Xingang,Kolkata,90221490,(PARTIAL SHIPMENT) LINEAR ACCELERATOR HALCYON FOR MEDICAL APPLICATION(PARTIAL SHIPMENT) LINEAR ACCELERATOR HALCYON FOR MEDICAL AP,,1.0,NOS,0.0,796104.4829,TM5YOHQ2CN4GP,,
2025-06-03,乌兹别克斯坦,中国,РЕСПУБЛИКАНСКИМ НАУЧНЫМ ЦЕНТРОМ ЭКСТРЕННОЙ МЕДИЦИНСКОЙ ПОМОЩИ,SHENZHEN ELEPHANT SUPPLY CHAIN MANAGEMENT CO LTD,ул. Кичик Халка Йули 2.,КНР,,,,,,,,9022140000,"1. Стационарная рентгенодиагностическая система Тип №1. Модель: YW-F-9000. - 3 шт. Кредит № 6210 UZ ""Совершенствование служб экстренной медицинской помощи"".  Производитель: Shenzhen Browiner Tech Co., Ltd. Китай.
1. Рентгенодиагностическая передвижная си",,21.0,шт,15646.87,756475.74,,,БЕЗМАРКИ
2025-02-21,埃塞俄比亚,中国,XIANDENG LI,,,,,,,China,,,,90221400,"-- Other, for medical, surgical or veterinary uses",,1.0,UNT,4809.0,741405.93,,,
2025-05-09,厄瓜多尔,中国,MINISTERIO DE SALUD PUBLICA,SHENZHEN MINDRAY BIO MEDICAL ELECTRONICS CO LTD,,,,,,CHINA,,,,9022140000,PORTABLE X-RAY MACHINE,,12.0,U,3737.454,724170.0,,,MINDRAY
2025-05-09,厄瓜多尔,中国,MINISTERIO DE SALUD PUBLICA,SHENZHEN MINDRAY BIO MEDICAL ELECTRONICS CO LTD,,,,,,CHINA,,,,9022140000,PORTABLE X-RAY MACHINE,,12.0,U,3426.0,724170.0,,,MINDRAY
2025-05-09,厄瓜多尔,中国,MINISTERIO DE SALUD PUBLICA,SHENZHEN MINDRAY BIO MEDICAL ELECTRONICS CO LTD,,,,,,CHINA,,,,9022140000,PORTABLE X-RAY MACHINE,,12.0,U,3426.0,724170.0,,,MINDRAY
2025-05-09,厄瓜多尔,中国,MINISTERIO DE SALUD PUBLICA,SHENZHEN MINDRAY BIO MEDICAL ELECTRONICS CO LTD,,,,,,CHINA,,,,9022140000,PORTABLE X-RAY MACHINE,,12.0,U,3426.0,724170.0,,,MINDRAY
2025-05-09,厄瓜多尔,中国,MINISTERIO DE SALUD PUBLICA,SHENZHEN MINDRAY BIO MEDICAL ELECTRONICS CO LTD,,,,,,CHINA,,,,9022140000,PORTABLE X-RAY MACHINE,,12.0,U,3737.455,724170.0,,,MINDRAY
2025-07-31,厄瓜多尔,中国,MINISTERIO DE SALUD PUBLICA,AMEX,,,,,,CHINA,,,,9022140000,PORTABLE C-ARM SYSTEM,,6.0,U,4326.0,655379.304,,,AMEX
2025-08-22,厄瓜多尔,中国,MINISTERIO DE SALUD PUBLICA,AMEX,,,,,,CHINA,,,,9022140000,PORTABLE C-ARM SYSTEM,,6.0,U,4350.0,655379.304,,,AMEX
2025-09-23,印度,中国,BK CANCER CENTER PRIVATE LIMITED,SIEMENS HEALTHINEERS INTERNATIONAL AG,N/A N/A,HINTERBERGSTRASSE 14 CH-6312 STEINHAUSEN SDNF CH,,,,China (CN),,Xingang,,90221490,(PARTIAL SHIPMENT) LINEAR ACCELERATOR HALCYON INCL COMPONENTS PARTS AND STANDARD ACCESSORIES FOR MEDICAL APPLICATION.(PARTIAL SHIPMENT) LINEAR ACCELERATOR HALCYON INCL COMPONENT,,1.0,SET,0.0,629923.79,,,
2025-06-26,乌兹别克斯坦,中国,OOO SAMIRA SHIFO MARKAZI,ROBOMANCO LTD,"Кашкадарьинская область, QARSHI SHAHAR ARAL MFY JAYHUN KO'CHASI","306,3F,171 Gasan Digital 1-ro  Geumcheon -gu Seoul , Republic Korea",,,,,,,,9022140000,"1)Медицинское оборудование : Система магнитно-резонансной томографии Magnetic Resonance Imaging System  модель Supernova 1.5T , год выпуска 2025 года, новое , без следов эксплуатации, завод изготовитель : Kuanteng (Liaoning) Medical Devices Co., LTD Кита",,1.0,шт,17337.0,500000.0,,,Kuanteng
2025-08-12,乌兹别克斯坦,中国,OOO SAMIRA SHIFO MARKAZI,ROBOMANCO LTD,"Кашкадарьинская область, QARSHI SHAHAR ARAL MFY JAYHUN KO'CHASI","306,3F,171 Gasan Digital 1-ro  Geumcheon -gu Seoul , Republic Korea",,,,,,,,9022140000,"1)Медицинское оборудование : Система магнитно-резонансной томографии Magnetic Resonance Imaging System  модель Supernova 1.5T , год выпуска 2025 года, новое , без следов эксплуатации, завод изготовитель : Kuanteng (Liaoning) Medical Devices Co., LTD Кита",,1.0,шт,17337.0,500000.0,,,Kuanteng
2025-02-10,孟加拉国,中国,D G CENTRAL MEDICAL STORES DEPT,ORICH MEDICAL EQUIPMENT TIANJIN C,"30. SHAHID TAJUDDIN AHMED SARANI,",,,,,CN,,,,90221400,DIGITAL X-RAY MACHINE W.STD.ACC.,,20.0,,14000.0,486500.0,,,
2025-02-10,孟加拉国,中国,D G CENTRAL MEDICAL STORES DEPT,ORICH MEDICAL EQUIPMENT TIANJIN C,"30. SHAHID TAJUDDIN AHMED SARANI,",,,,,China,,,,90221400,DIGITAL X-RAY MACHINE W.STD.ACC.,,20.0,NMB,14000.0,486500.0,,,
2025-06-14,乌兹别克斯坦,中国,РЕСПУБЛИКАНСКИМ НАУЧНЫМ ЦЕНТРОМ ЭКСТРЕННОЙ МЕДИЦИНСКОЙ ПОМОЩИ,SHENZHEN ELEPHANT SUPPLY CHAIN MANAGEMENT CO LTD,ул. Кичик Халка Йули 2.,КНР,,,,,,,,9022140000,"1. Стационарная рентгенодиагностическая система Тип №1. Модель: YW-F-9000. - 6 шт. Кредит № 6210 UZ ""Совершенствование служб экстренной медицинской помощи"".  Производитель: Shenzhen Browiner Tech Co., Ltd. Китай.
2. Мест: 6 дер яш.",,6.0,шт,6025.13,483747.48,,,БЕЗМАРКИ
2025-07-11,肯尼亚,中国,THE NAIROBI WEST HOSPITAL LIMITED,UNITED IMAGING HEALTHCARE HONG KONG LIMITED,,,,,,China,Kenya,,,90221400,H; uAngio AVIVA CX; Digital Medical X-ray ImagingSystemModel: uAngio AVIVA CX; medicines; UNITED; uAngio AVIVA CX; 1; 1; 1; steel; 4500; 1;,,1.0,UNT,0.0,469925.12,,,
2025-05-26,印度,中国,BOSTON IVY HEALTHCARE SOLUTIONS PRIVATE LIMITED,SHANGHAI UNITED IMAGING HEALTHCARE CO LTD,"B-301, B-WING, GIRNAR HEIGHTS,  BHAKTI PARK, WADALA EAST, MUMBAI, ",,,,,CHINA,,Shanghai,Chennai  ,90221490,ANGIOGRAPHY X-RAY SYSTEM (MODEL NO:UANGIO AVIVA CX) S/NO:11XR810015 - NO COMMERCIAL SALE ONLY FOR DEMONSTARTION/TESTINGANGIOGRAPHY X-RAY SYSTEM (MODEL NO:UANGIO AVIVA CX) S/NO:11X,,1.0,SET,0.0,456334.56,EFNEIG55NII65,,
2025-06-02,乌兹别克斯坦,中国,ЧП SOGLOM HAYO,NEUSOFT MEDICAL SYSTEMS CO LTD,"Навоиская обл, Хатирчи район, махалля Думарык, ул. Ахмада Яссавий дом №61.","177-1 Chuangxin Road, Hunnan District,
Shenyang, Liaoning, China 110167",,,,,,,,9022140000,"1. Digital Angiographic Systems. Медицинская ангиографическая система  рентгеновского излучения, Модель ""NeuAngio 30F"" с принадлежностями. 1 комплект Производитель ?NEUSOFT MEDICAL SYSTEMS CO., LTD?. Произведено 2025 году.  - кол. 1 шт, вес: 5323 кг
2. м",,1.0,шт,5323.0,450000.0,,,БЕЗ МАРКИ
2025-04-24,乌兹别克斯坦,中国,ЧП SOGLOM HAYO,NEUSOFT MEDICAL SYSTEMS CO LTD,,,,,,,,,,9022140000,1. Digital Angiographic Systems. Медицинская ангио,,1.0,шт,5323.0,450000.0,,,
