date,buyer_country,supplier_country,buyer,supplier,buyer_address,supplier_address,notify_party,notify_address,manufacturer,origin_country,destination_country,port_of_loading,port_of_discharge,hs_code,product_description,shipping_marks,quantity,quantity_unit,weight_kg,amount_usd,bill_number,container_number,brand
2026-01-06,美国,中国,NETA GAIN TRADE LLC,GUANGZHOU JISU TONG INTERNATIONAL SUPPLY CHAIN MANAGEMENT CO LTD,11626 TUXFORD ST SUN VALLEY CA 913 52 , 5 TH FLOOR BUILDING 8 DYNAMIC WANGGANG CREATIVE PARK JIAHE WANGGANG BA ,NETA GAIN TRADE LLC,11626 TUXFORD ST SUN VALLEY CA 913 52 ,,"CN, CHINA",,"SHENZHEN,YANTIAN","NEW YORK,NY",842860,LEISURE CHAIR,NO MARKS,340.0,CTN,9764.0,195280.0,GSDRHZMOY585512,EMCU8787029,
2026-01-06,美国,中国,NEBULACREST INC,GUANGZHOU SHENDIANWEI TRADE CO LT,15040 SEVENTH ST #1010 VICTORVILL E CA 92395 VICTORVILLE US , ROOM 4008 BUILDING B NO 140-214 YINGBIN ROAD LUOPU STREET PANYU DI STRICT GUANGZHOU CITY 511400 CN ,N/A,N/A,,"CN, CHINA",,"SHENZHEN,YANTIAN","NEW YORK,NY",851830,PHONE CASE,NO MARKS,1201.0,CTN,12266.0,0.0,CGLSCSZ25111622,CSNU6143082,
2026-01-06,美国,中国,RISING INDUSTRIAL CO LTD,GUANGZHOU FUYOU IMPORT & EXPORT T, 4195 CHINO HILLS PKWY STE E132 CHINO HILLS CA 91709 ,605 RONGHUI BUILDING NO 302 ZHICHENG AVENUE GUANGZHOU ECONOM IC AND TECHNOLOGICAL DEVELOPMENT ZO,RISING INDUSTRIAL CO LTD, 4195 CHINO HILLS PKWY STE E132 CHINO HILLS CA 91709 ,,"CN, CHINA",,"SHENZHEN,YANTIAN","NEW YORK,NY",732183,FIREPLACE CORE,NO MARKS,564.0,CTN,16541.0,330820.0,GSDRXU08584311,TXGU7253694,
2026-01-06,美国,中国,PILOTAGE SERVICE INC,GUANGZHOU SHENDIANWEI TRADE CO LT,4521 CAMPUS DR STE 337 IRVINE CA 92603 IRVINE US , ROOM 4008 BUILDING B NO 140-214 YINGBIN ROAD LUOPU STREET PANYU DI STRICT GUANGZHOU CITY 511400 CN ,N/A,N/A,,"CN, CHINA",,"SHENZHEN,YANTIAN","NEW YORK,NY",851830,PHONE CASE,NO MARKS,860.0,CTN,13857.0,0.0,CGLSCSZ25111300,TIIU6422374,
2026-01-06,美国,中国,NETA GAIN TRADE LLC,GUANGZHOU JISU TONG INTERNATIONAL SUPPLY CHAIN MANAGEMENT CO LTD,11626 TUXFORD ST SUN VALLEY CA 91352 USA , 5TH FLOOR BUILDING 8 DYNAMIC WANGGANG CREATIVE PARK JIAHE ,NETA GAIN TRADE LLC,11626 TUXFORD ST SUN VALLEY CA 91352 USA ,,"CN, CHINA",,"SHENZHEN,YANTIAN","NEW YORK,NY",842860,DINING CHAIR HS:,NO MARKS,350.0,CTN,10899.0,0.0,HYSLFCAN11250436,TGBU4022847,
2026-01-06,美国,中国,NEBULACREST INC,GUANGZHOU SHENDIANWEI TRADE CO LT,15040 SEVENTH ST #1010 VICTORVILL E CA 92395 VICTORVILLE US , ROOM 4008 BUILDING B NO 140-214 YINGBIN ROAD LUOPU STREET PANYU DI STRICT GUANGZHOU CITY 511400 CN ,N/A,N/A,,"CN, CHINA",,"SHENZHEN,YANTIAN","NEW YORK,NY",851830,PHONE CASE,NO MARKS,995.0,CTN,14129.0,0.0,CGLSCSZ25111623,OOLU4947176,
2026-01-06,美国,中国,NETA GAIN TRADE LLC,GUANGZHOU JISU TONG INTERNATIONAL SUPPLY CHAIN MANAGEMENT CO LTD,11626 TUXFORD ST SUN VALLEY CA 913 52 , 5 TH FLOOR BUILDING 8 DYNAMIC WANGGANG CREATIVE PARK JIAHE WANGGANG BA ,NETA GAIN TRADE LLC,11626 TUXFORD ST SUN VALLEY CA 913 52 ,,"CN, CHINA",,"SHENZHEN,YANTIAN","NEW YORK,NY",940140,FABRIC SOFA,NO MARKS,64.0,CTN,6450.0,129000.0,GSDRHZMOY062552,EGSU6360952,
2026-01-06,美国,中国,ELITE INDUSTRIAL INC,GUANGZHOU FUYOU IMPORT & EXPORT T,36 S 18TH AVE STE D BRIGHTON CO 8 0601 ,605 RONGHUI BUILDING NO 302 ZHICHENG AVENUE GUANGZHOU ECONOM IC AND TECHNOLOGICAL DEVELOPMENT ZO,ELITE INDUSTRIAL INC,36 S 18TH AVE STE D BRIGHTON CO 8 0601 ,,"CN, CHINA",,"SHENZHEN,YANTIAN","NEW YORK,NY",590500,WALL MIRROR,NO MARKS,1011.0,CTN,14801.0,296020.0,GSDRXU08584329,TCNU1780442,
2026-01-05,美国,中国,NEBULACREST INC,GUANGZHOU SHENDIANWEI TRADE CO LT,15040 SEVENTH ST #1010 VICTORVILL E CA 92395 CUS VICTORVILLE US , ROOM 4008 BUILDING B NO 140-214 YINGBIN ROAD LUOPU STREET PANYU D ISTRICT GUANGZHOU CITY 511 CN ,N/A,N/A,,"CN, CHINA",,SHANGHAI,"NEW YORK,NY",851830,PHONE CASE,NO MARKS,1450.0,CTN,15200.0,0.0,CGLSCSH25110517,OOCU9089577,
2026-01-04,美国,中国,XUANXIANG TRADE LIMITED,GUANGZHOU SHENDIANWEI TRADE CO LT, 9450 CA-27 CHATSWORTH CA 91311 CHA TSWORTH US , ROOM 4008 BUILDING B NO 140-214 YINGBIN ROAD LUOPU STREET PANYU DI STRICT GUANGZHOU CITY 511400 CN ,N/A,N/A,,"CN, CHINA",,"SHENZHEN,YANTIAN","HOUSTON,TX",851830,PHONE CASE,NO MARKS,869.0,CTN,12967.0,0.0,CGLSCSZ25110803,TGBU4606352,
2026-01-04,美国,中国,BIANCHI TRADE CO LTD,GUANGZHOU NEW STORY TRADE CO LTD, 17917 SCARECROW PL ROWLAND HEIGHTS CA 91748 , ROOM 2203 NO 13 ZEXI STREET HANXI VILLAGE HANXI COMMERCIAL CEN TER ZHONGCUN STREET ,BIANCHI TRADE CO LTD, 17917 SCARECROW PL ROWLAND HEIGHTS CA 91748 ,,"CN, CHINA",,"SHENZHEN,YANTIAN",LONG BEACH,851621,STORAGE BOXES,NO MARKS,1006.0,CTN,16471.0,0.0,MFNOMF25120854,OOCU7678602,
2026-01-04,美国,中国,DIOCESE INC,GUANGZHOU SHENDIANWEI TRADE CO LT,9410 BUNSEN PKWY STE 320 LOUISVILLEKY 40220 , ROOM 4008 BUILDING B NO 140-214 YINGBIN ROAD LUOPU STREET PANYUDI STRICT GUANGZHOU CITY 511400 ,DIOCESE INC,9410 BUNSEN PKWY STE 320 LOUISVILLEKY 40220 ,,"CN, CHINA",,"SHENZHEN,YANTIAN",LONG BEACH,270300,CAT LITTER BOX,NO MARKS,435.0,CTN,5942.0,0.0,GUGWMC251200660,CSNU6565750,
2026-01-04,美国,中国,NEBULACREST INC,GUANGZHOU SHENDIANWEI TRADE CO LT,15040 SEVENTH ST #1010 VICTORVILL E CA 92395 VICTORVILLE US , ROOM 4008 BUILDING B NO 140-214 YINGBIN ROAD LUOPU STREET PANYU DI STRICT GUANGZHOU CITY 511400 CN ,N/A,N/A,,"CN, CHINA",,"SHENZHEN,YANTIAN","HOUSTON,TX",851830,PHONE CASE,NO MARKS,976.0,CTN,13632.0,0.0,CGLSCSZ25111615,FFAU3443330,
2026-01-04,美国,中国,SUMMIT TRADE INC,GUANGZHOU NEW STORY TRADE CO LTD,ADD:1401 21ST ST STE R SACRAMENTO CA 95811 6264819884 , ROOM 2203 NO 13 ZEXI STREET HANX I VILLAGE HANXI COMMERCIAL CENTER ZHONGCUN STREET PANYU DISTRICT ,SUMMIT TRADE INC,ADD:1401 21ST ST STE R SACRAMENTO CA 95811 6264819884 ,,"CN, CHINA",,SHANGHAI,LONG BEACH,481960,STORAGE BOX,NO MARKS,1298.0,CTN,18898.0,0.0,TXSLCTSE2512152,MATU2749518,
2026-01-04,美国,中国,AUBAGNE INC,GUANGZHOU SHENDIANWEI TRADE CO LT,572 S SALINA ST STE 102 SYRACUSE N Y 13202 , ROOM 4008 BUILDING B NO 140-214 YINGBIN ROAD LUOPU STREET PANYUDI STRICT GUANGZHOU CITY 511400 ,AUBAGNE INC,572 S SALINA ST STE 102 SYRACUSE N Y 13202 ,,"CN, CHINA",,"SHENZHEN,YANTIAN","HOUSTON,TX",270300,CAT LITTER BOX,NO MARKS,435.0,CTN,5942.0,0.0,GUGWMC251200357,OOCU7789674,
2026-01-04,美国,中国,NEBULACREST INC,GUANGZHOU SHENDIANWEI TRADE CO LT,15040 SEVENTH ST #1010 VICTORVILL E CA 92395 CUS VICTORVILLE US , ROOM 4008 BUILDING B NO 140-214 YINGBIN ROAD LUOPU STREET PANYU D ISTRICT GUANGZHOU CITY 511 CN ,N/A,N/A,,"CN, CHINA",,SHANGHAI,Savannah,851830,PHONE CASE,NO MARKS,1079.0,CTN,13909.0,0.0,CGLSCSH25111044,OOCU9017941,
2026-01-04,美国,中国,LIBERTY TRADE SOLUTIONS LLC,GUANGZHOU JISU TONG INTERNATIONAL SUPPLY CHAIN MANAGEMENT CO LTD,3534 PHILADELPHIA ST CHINO CA 9171 0 , 5 TH FLOOR BUILDING 8 DYNAMIC WANGGANG CREATIVE PARK JIAHE WANGGANG BA ,LIBERTY TRADE SOLUTIONS LLC,3534 PHILADELPHIA ST CHINO CA 9171 0 ,,"CN, CHINA",,"SHENZHEN,YANTIAN","HOUSTON,TX",940140,FABRIC SOFA,NO MARKS,140.0,CTN,7000.0,0.0,GSDRHZMJR004929,FFAU2878620,
2026-01-04,美国,中国,SUMMIT TRADE INC,GUANGZHOU NEW STORY TRADE CO LTD,1401 21ST ST STE R SACRAMENTO CA 9 5811 , ROOM 2203 NO 13 ZEXI STREET HANXI VILLAGE ZHONGCUN STREET PANY U DISTRICT GUANGZHOU CITY ,N/A,N/A,,"CN, CHINA",,"SHENZHEN,YANTIAN",LONG BEACH,481960,STORAGE BOX,NO MARKS,1029.0,CTN,14996.0,0.0,TWXAGTLSE2512058,OOLU9609232,
2026-01-04,美国,中国,NEBULACREST INC,GUANGZHOU SHENDIANWEI TRADE CO LT,15040 SEVENTH ST #1010 VICTORVILL E CA 92395 VICTORVILLE US , ROOM 4008 BUILDING B NO 140-214 YINGBIN ROAD LUOPU STREET PANYU DI STRICT GUANGZHOU CITY 511400 CN ,N/A,N/A,,"CN, CHINA",,"SHENZHEN,YANTIAN","HOUSTON,TX",851830,PHONE CASE,NO MARKS,1121.0,CTN,16012.0,0.0,CGLSCSZ25111616,CSNU8068286,
2026-01-04,美国,中国,DIOCESE INC,GUANGZHOU SHENDIANWEI TRADE CO LT,9410 BUNSEN PKWY STE 320 LOUISVILLEKY 40220 LOUISVILLE US , ROOM 4008 BUILDING B NO 140-214 YINGBIN ROAD LUOPU STREET PANYU DIS TRICT GUANGZHOU GUANGDONG CHI CN ,DIOCESE INC,9410 BUNSEN PKWY STE 320 LOUISVILLEKY 40220 LOUISVILLE US ,,"CN, CHINA",,NINGBO,LOS ANGELES,270300,CAT LITTER BOX,NO MARKS,540.0,PCS,6021.0,0.0,SQHNSHZG25120072,FFAU1275880,
2026-01-04,美国,中国,DIOCESE INC,GUANGZHOU SHENDIANWEI TRADE CO LT,9410 BUNSEN PKWY STE 320 LOUISVILLEKY 40220 , ROOM 4008 BUILDING B NO 140-214 YINGBIN ROAD LUOPU STREET PANYUDI STRICT GUANGZHOU CITY 511400 ,DIOCESE INC,9410 BUNSEN PKWY STE 320 LOUISVILLEKY 40220 ,,"CN, CHINA",,"SHENZHEN,YANTIAN",LONG BEACH,270300,CAT LITTER BOX,NO MARKS,435.0,CTN,5942.0,0.0,GUGWMC251201091,CSNU7002860,
2026-01-04,美国,中国,SUMMIT TRADE INC,GUANGZHOU NEW STORY TRADE CO LTD,1401 21ST ST STE R SACRAMENTO CA 9 5811 , ROOM 2203 NO 13 ZEXI STREET HANXI VILLAGE ZHONGCUN STREET PANY U DISTRICT GUANGZHOU CITY ,N/A,N/A,,"CN, CHINA",,"SHENZHEN,YANTIAN",LONG BEACH,481960,STORAGE BOX,NO MARKS,953.0,CTN,14791.0,0.0,TWXAGTLSE2512057,OOCU7887710,
2026-01-04,美国,中国,AUBAGNE INC,GUANGZHOU SHENDIANWEI TRADE CO LT,572 S SALINA ST STE 102 SYRACUSE N Y 13202 , ROOM 4008 BUILDING B NO 140-214 YINGBIN ROAD LUOPU STREET PANYUDI STRICT GUANGZHOU CITY 511400 ,AUBAGNE INC,572 S SALINA ST STE 102 SYRACUSE N Y 13202 ,,"CN, CHINA",,"SHENZHEN,YANTIAN","HOUSTON,TX",270300,CAT LITTER BOX,NO MARKS,435.0,CTN,6090.0,0.0,GUGWMC251200358,TRHU6391051,
2026-01-04,美国,中国,LIBERTY TRADE SOLUTIONS LLC,GUANGZHOU JISU TONG INTERNATIONAL SUPPLY CHAIN MANAGEMENT CO LTD,3534 PHILADELPHIA ST CHINO CA 9171 0 , 5 TH FLOOR BUILDING 8 DYNAMIC WANGGANG CREATIVE PARK JIAHE WANGGANG BA ,LIBERTY TRADE SOLUTIONS LLC,3534 PHILADELPHIA ST CHINO CA 9171 0 ,,"CN, CHINA",,"SHENZHEN,YANTIAN","HOUSTON,TX",842860,DINING CHAIR,NO MARKS,135.0,CTN,8308.0,166160.0,GSDRHZMOY348081,EMCU8661051,
2026-01-04,美国,中国,AUBAGNE INC,GUANGZHOU SHENDIANWEI TRADE CO LT,572 S SALINA ST STE 102 SYRACUSE N Y 13202 , ROOM 4008 BUILDING B NO 140-214 YINGBIN ROAD LUOPU STREET PANYUDI STRICT GUANGZHOU CITY 511400 ,AUBAGNE INC,572 S SALINA ST STE 102 SYRACUSE N Y 13202 ,,"CN, CHINA",,"SHENZHEN,YANTIAN",LONG BEACH,270300,CAT LITTER BOX,NO MARKS,435.0,CTN,5942.0,0.0,GUGWMC251201125,CSGU6711603,
2026-01-04,美国,中国,SUMMIT TRADE INC,GUANGZHOU NEW STORY TRADE CO LTD,ADD:1401 21ST ST STE R SACRAMENTO CA 95811 6264819884 , ROOM 2203 NO 13 ZEXI STREET HANX I VILLAGE HANXI COMMERCIAL CENTER ZHONGCUN STREET PANYU DISTRICT ,SUMMIT TRADE INC,ADD:1401 21ST ST STE R SACRAMENTO CA 95811 6264819884 ,,"CN, CHINA",,SHANGHAI,LONG BEACH,481960,STORAGE BOX,NO MARKS,1037.0,CTN,16100.0,0.0,TXSLCTSE2512153,TCNU8649590,
2026-01-04,美国,中国,SUMMIT TRADE INC,GUANGZHOU NEW STORY TRADE CO LTD,1401 21ST ST STE R SACRAMENTO CA 9 5811 , ROOM 2203 NO 13 ZEXI STREET HANXI VILLAGE ZHONGCUN STREET PANY U DISTRICT GUANGZHOU CITY ,N/A,N/A,,"CN, CHINA",,"SHENZHEN,YANTIAN",LONG BEACH,481960,STORAGE BOX,NO MARKS,909.0,CTN,13628.0,0.0,TWXAGTLSE2512059,OOLU8996498,
2026-01-04,美国,中国,SUMMIT TRADE INC,GUANGZHOU NEW STORY TRADE CO LTD,ADD:1401 21ST ST STE R SACRAMENTO CA 95811 6264819884 , ROOM 2203 NO 13 ZEXI STREET HANX I VILLAGE HANXI COMMERCIAL CENTER ZHONGCUN STREET PANYU DISTRICT ,SUMMIT TRADE INC,ADD:1401 21ST ST STE R SACRAMENTO CA 95811 6264819884 ,,"CN, CHINA",,SHANGHAI,LONG BEACH,481960,STORAGE BOX,NO MARKS,1665.0,CTN,17757.0,0.0,TXSLCTSE2512151,MATU2608063,
2026-01-04,美国,中国,TAIDIXIONG SERVICE INC,GUANGZHOU NEW STORY TRADE CO LTD,4125 KISSENA BLVD 119A178 FLUSHING NY 11355 , ROOM 2203 NO 13 ZEXI STREET HANX I VILLAGE HANXI COMMERCIAL CENTER ZHONGCUN STREET PANYU DISTRICT ,TAIDIXIONG SERVICE INC,4125 KISSENA BLVD 119A178 FLUSHING NY 11355 ,,"CN, CHINA",,SHANGHAI,LONG BEACH,901910,MASSAGER,NO MARKS,1201.0,CTN,18635.0,0.0,TXSLCTSE2512149,MATU2553295,
2026-01-04,美国,中国,XUANXIANG TRADE LIMITED,GUANGZHOU SHENDIANWEI TRADE CO LT, 9450 CA-27 CHATSWORTH CA 91311 CHA TSWORTH US , ROOM 4008 BUILDING B NO 140-214 YINGBIN ROAD LUOPU STREET PANYU DI STRICT GUANGZHOU CITY 511400 CN ,N/A,N/A,,"CN, CHINA",,"SHENZHEN,YANTIAN","HOUSTON,TX",851830,PHONE CASE,NO MARKS,912.0,CTN,13430.0,0.0,CGLSCSZ25110804,EGHU9659516,
2026-01-04,美国,中国,LX GLOBAL INC,GUANGZHOU NEW STORY TRADE CO LTD,5199 BROOKS ST STE C-1206 MONTCLAIRCA 917635166108325 , ROOM 2203 NO 13 ZEXI STREET HANX I VILLAGE HANXI COMMERCIAL CENTER ZHONGCUN STREET PANYU DISTRICT ,LX GLOBAL INC,5199 BROOKS ST STE C-1206 MONTCLAIRCA 917635166108325 ,,"CN, CHINA",,NINGBO,LONG BEACH,481960,STORAGE BOX,NO MARKS,948.0,CTN,16248.0,324960.0,TXSLCTSE2512122,MATU2607154,
2026-01-04,美国,中国,SUMMIT TRADE INC,GUANGZHOU NEW STORY TRADE CO LTD,1401 21ST ST STE R SACRAMENTO CA 9 5811 , ROOM 2203 NO 13 ZEXI STREET HANXI VILLAGE ZHONGCUN STREET PANY U DISTRICT GUANGZHOU CITY ,N/A,N/A,,"CN, CHINA",,"SHENZHEN,YANTIAN",LONG BEACH,481960,STORAGE BOX,NO MARKS,996.0,CTN,15410.0,0.0,TWXAGTLSE2512060,OOCU7630023,
2026-01-04,美国,中国,SUMMIT TRADE INC,GUANGZHOU NEW STORY TRADE CO LTD,ADD:1401 21ST ST STE R SACRAMENTO CA 95811 6264819884 , ROOM 2203 NO 13 ZEXI STREET HANX I VILLAGE HANXI COMMERCIAL CENTER ZHONGCUN STREET PANYU DISTRICT ,SUMMIT TRADE INC,ADD:1401 21ST ST STE R SACRAMENTO CA 95811 6264819884 ,,"CN, CHINA",,SHANGHAI,LONG BEACH,481960,STORAGE BOX,NO MARKS,940.0,CTN,15667.0,0.0,TXSLCTSE2512154,MATU2659116,
2026-01-04,美国,中国,DIOCESE INC,GUANGZHOU SHENDIANWEI TRADE CO LT,9410 BUNSEN PKWY STE 320 LOUISVILLEKY 40220 , ROOM 4008 BUILDING B NO 140-214 YINGBIN ROAD LUOPU STREET PANYUDI STRICT GUANGZHOU CITY 511400 ,DIOCESE INC,9410 BUNSEN PKWY STE 320 LOUISVILLEKY 40220 ,,"CN, CHINA",,"SHENZHEN,YANTIAN",LONG BEACH,270300,CAT LITTER BOX,NO MARKS,435.0,CTN,5942.0,0.0,GUGWMC251201030,CSNU5880974,
2026-01-04,美国,中国,PILOTAGE SERVICE INC,GUANGZHOU SHENDIANWEI TRADE CO LT,4521 CAMPUS DR STE 337 IRVINE CA 92603 IRVINE US , ROOM 4008 BUILDING B NO 140-214 YINGBIN ROAD LUOPU STREET PANYU DI STRICT GUANGZHOU CITY 511400 CN ,N/A,N/A,,"CN, CHINA",,"SHENZHEN,YANTIAN","HOUSTON,TX",851830,PHONE CASE,NO MARKS,963.0,CTN,13205.0,0.0,CGLSCSZ25101721,TGBU4441822,
2026-01-03,美国,中国,EASY MOVE HOME DECOR INC,GUANGZHOU JISU TONG INTERNATIONAL SUPPLY CHAIN MANAGEMENT CO LTD,200 E GARVEY AVE STE112 MONTEREY PARK CA 91755 , 5 TH FLOOR BUILDING 8 DYNAMIC WANGGANG CREATIVE PARK JIAHE WANGGANG BA ,EASY MOVE HOME DECOR INC,200 E GARVEY AVE STE112 MONTEREY PARK CA 91755 ,,"CN, CHINA",,"SHENZHEN,YANTIAN",Savannah,842860,BAR CHAIR,NO MARKS,312.0,CTN,10839.0,0.0,GSDRHZMJR584965,BEAU5155316,
2026-01-03,美国,中国,NETA GAIN TRADE LLC,GUANGZHOU JISU TONG INTERNATIONAL SUPPLY CHAIN MANAGEMENT CO LTD,11626 TUXFORD ST SUN VALLEY CA 913 52 , 5 TH FLOOR BUILDING 8 DYNAMIC WANGGANG CREATIVE PARK JIAHE WANGGANG BA ,NETA GAIN TRADE LLC,11626 TUXFORD ST SUN VALLEY CA 913 52 ,,"CN, CHINA",,"SHENZHEN,YANTIAN",PORT EVERGLADES,940140,FABRIC SOFA,NO MARKS,279.0,CTN,7211.0,144220.0,GSDRHZMOY898230,TCLU5130411,
2026-01-03,美国,中国,AUBAGNE INC,GUANGZHOU SHENDIANWEI TRADE CO LT,572 S SALINA ST STE 102 SYRACUSE N Y 13202 , ROOM 4008 BUILDING B NO 140-214 YINGBIN ROAD LUOPU STREET PANYUDI STRICT GUANGZHOU CITY 511400 ,AUBAGNE INC,572 S SALINA ST STE 102 SYRACUSE N Y 13202 ,,"CN, CHINA",,Port of Bellingham,LOS ANGELES,901060,PROJECTION SCREEN,NO MARKS,2008.0,CTN,18199.0,0.0,GUGWMC251201016,FFAU7857852,
2026-01-03,美国,中国,LUMINACORE INC,GUANGZHOU SHENDIANWEI TRADE CO LT,60 W MITCHELL HAMMOCK RD OVIEDO FL 32765 OVIEDO US , ROOM 4008 BUILDING B NO 140-214 YINGBIN ROAD LUOPU STREET PANYU DI STRICT GUANGZHOU CITY 511400 CN ,N/A,N/A,,"CN, CHINA",,"SHENZHEN,YANTIAN",Savannah,851830,PHONE CASE,NO MARKS,796.0,CTN,11930.0,0.0,CGLSCSZ25111305,CSNU8990698,
2026-01-03,美国,中国,AUBAGNE INC,GUANGZHOU SHENDIANWEI TRADE CO LT,572 S SALINA ST STE 102 SYRACUSE N Y 13202 , ROOM 4008 BUILDING B NO 140-214 YINGBIN ROAD LUOPU STREET PANYUDI STRICT GUANGZHOU CITY 511400 ,AUBAGNE INC,572 S SALINA ST STE 102 SYRACUSE N Y 13202 ,,"CN, CHINA",,Port of Bellingham,LOS ANGELES,270300,CAT LITTER BOX,NO MARKS,435.0,CTN,5942.0,0.0,GUGWMC251201066,FFAU7855525,
