date,buyer_country,supplier_country,buyer,supplier,buyer_address,supplier_address,notify_party,notify_address,manufacturer,origin_country,destination_country,port_of_loading,port_of_discharge,hs_code,product_description,shipping_marks,quantity,quantity_unit,weight_kg,amount_usd,bill_number,container_number,brand
2025-12-29,印度,中国,SINGLA AGROTECH PRIVATE LIMITED,DONGYING FODEN WHEELS CO LTD,PLOT NO.42-43 A INDUSTRIAL AREA,"ROOM 539-1,CITY EMPOWERMENT CENTER, 817 BINGSHENG ROAD,GUANGRAO ECONOMI C DEVELOPMENT ZONE,GUANGRAO COUNTY, CN",,,,China (CN),,Qingdao,NHAVA SHEVA SEA (INNSA1),87169090,TRACTOR TRAILER OUTER RIM BODY 5.50-16 TRACTOR TRAILER OUTER RIM BODY 5.50-16,,640.0,PCS,0.0,3328.0,,,
2025-12-29,印度,中国,AKUMS DRUGS AND PHARMACEUTICALS LIMITED,DONGYING TIANDONG PHARMACEUTICAL CO LTD,"304,MOHAN PLACE,L.S.C.BLOCK-C  SARASWATI VIHAR ","NO.1236 NAN-ER RD DONGYING SHANDONG SHANDONG, , CHINA SDNF CHINA",,,,China (CN),,CHENGDU,DELHI AIR CARGO ACC (INDEL4),30019091,"HEPARIN SODIUM IP (NET WT.-3000 MEGA, 12.690 KGS) HEPARIN SODIUM IP (NET WT.-3000 MEGA, 12.690 KGS)",,12.69,KGS,0.0,52500.0,,,
2025-12-29,印度,中国,SINGLA AGROTECH PRIVATE LIMITED,DONGYING FODEN WHEELS CO LTD,PLOT NO.42-43 A INDUSTRIAL AREA,"ROOM 539-1,CITY EMPOWERMENT CENTER, 817 BINGSHENG ROAD,GUANGRAO ECONOMI C DEVELOPMENT ZONE,GUANGRAO COUNTY, CN",,,,China (CN),,Qingdao,NHAVA SHEVA SEA (INNSA1),87169090,TRACTOR TRAILER OUTER RIM BODY 6.00-16 TRACTOR TRAILER OUTER RIM BODY 6.00-16,,640.0,PCS,0.0,4608.0,,,
2025-12-27,印度,中国,VENUS REMEDIES LIMITED,DONGYING TIANDONG PHARMACEUTICAL CO LTD,"S.C.O.857, CABIN NO. 10, 2ND FLOOR, NAC, MANIMAJRA, ","NO.1236, NAN ER ROAD DONGYING CITY SHANDONG PROVINCE ,CHINA , , CHINA SDNF CHINA",,,,China (CN),,CHENGDU,SAHAR AIR CARGO ACC (INBOM4),29420090,ENOXAPARIN SODIUM IP (LOW MOLECULAR WEIGHT HEPARIN) (LIST NO.2 SR NO.48)ENOXAPARIN SODIUM IP (LOW MOLECULAR WEIGHT HEPARIN) (LIST NO,,15.0,KGS,0.0,93000.0,,,
2025-12-27,印度,中国,AYPOLS POLYMERS PRIVATE LIMITED,DONGYING HI TECH SPRING CHEMICAL INDUSTRY CO LTD,"211-212, RAVINDRANATH LAYOUT,VENKA  TASAMY ROAD, NEW SIDHAPUDUR, ","23 ZOUCHENG ROAD, DONGYING H-TECH INDUSTRIAL DEVELOPMENT ZONE DONGYING CITY, SHANGDONG, PROVIANCE CN",,,,China (CN),,Qingdao,Chennai  ,29053990,PROPYLENE GLYCOL TECHNICAL GRADE PROPYLENE GLYCOL TECHNICAL GRADE,,23000.0,KGS,0.0,19435.0,,,
2025-12-27,印度,中国,AYPOLS POLYMERS PRIVATE LIMITED,DONGYING HI TECH SPRING CHEMICAL INDUSTRY CO LTD,"211-212, RAVINDRANATH LAYOUT,VENKA  TASAMY ROAD, NEW SIDHAPUDUR, ","23 ZOUCHENG ROAD, DONGYING H-TECH INDUSTRIAL DEVELOPMENT ZONE DONGYING CITY, SHANGDONG, PROVIANCE CN",,,,China (CN),,Qingdao,Chennai  ,29053990,PROPYLENE GLYCOL TECHNICAL GRADE PROPYLENE GLYCOL TECHNICAL GRADE,,23000.0,KGS,0.0,19435.0,,,
2025-12-27,印度,中国,SARASWATI CHEMICAL CORPORATION,SHINGHWA AMPEREX TECHNOLOGY DONGYING CO LTD,"B/504,SANGEET BLDG.5TH FLOOR  SWAPNA NAGARI,B.R.X RD. ","NO.198, TONGXING ROAD, KENLI DISTRI CT, DONGYING CITY, SHANDONG PROVINC E, CHINA CHINA",,,,China (CN),,Qingdao,NHAVA SHEVA SEA (INNSA1),29209090,DIMETHYL CARBONATE TECH GRADE DIMETHYL CARBONATE TECH GRADE,,25.6,MTS,0.0,16896.0,,,
2025-12-26,美国,中国,MOTORTECH LLC,DONGYING BAOFENG AUTO PARTS CO LTD,802 WILLOW RUN AIRPORT , NO 66 SHENGXING ROAD KENLI ECONOMIC DEVELOPMENT ZONE ,MOTORTECH LLC,802 WILLOW RUN AIRPORT ,,"CN, CHINA",,QINGDAO,LONG BEACH,681310,DISC BRAKE PADS THIS SHIPMENT CONTAINS NO (SOLID) WOOD PACKING MATERIALS.DISC BRAKE PADS THIS SHIPMENT CONTAINS NO (SOLID) WOOD PACKING MATERIALS.,..,40.0,PKG,30807.0,0.0,UULNQD251203006,"DFSU1193485,FCIU5482939",
2025-12-26,印度,中国,SAKAR HEALTHCARE LIMITED,DONGYING TIANDONG PHARMACEUTICAL CO LTD,"10/13, NR. M.N. DESAI PETROL PUMP  CHANGODAR ","NO.1236, NAN-ER ROAD, DONGYING, SHA NDONG, CHINA SDNF CHINA",,,,China (CN),,Beijing,AHEMDABAD AIR ACC (INAMD4),30019091,CHEMICAL : HEPARIN SODIUM EP CHEMICAL : HEPARIN SODIUM EP,,9.76,KGS,0.0,32592.48,,,
2025-12-26,印度,中国,SAKAR HEALTHCARE LIMITED,DONGYING TIANDONG PHARMACEUTICAL CO LTD,"10/13, NR. M.N. DESAI PETROL PUMP  CHANGODAR ","NO.1236, NAN-ER ROAD, DONGYING, SHA NDONG, CHINA SDNF CHINA",,,,China (CN),,Beijing,AHEMDABAD AIR ACC (INAMD4),30019091,CHEMICAL : HEPARIN SODIUM EP CHEMICAL : HEPARIN SODIUM EP,,2.892,KGS,0.0,9657.52,,,
2025-12-26,美国,中国,MOTORTECH LLC,DONGYING BAOFENG AUTO PARTS CO LTD,802 WILLOW RUN AIRPORT YPSILANTI MI 48198 , NO 66 SHENGXING ROAD KENLI ECONOMICDEVELOPMENT ZONE DONGYING SHANDON G 257500 CHINA ,MOTORTECH LLC,802 WILLOW RUN AIRPORT YPSILANTI MI 48198 ,,"CN, CHINA",,QINGDAO,LOS ANGELES,391740,BRAKE SHOESDISC BRAKE PADS & BRAKE SHOES,NO MARKSNO MARKS,80.0,PKG,33923.0,0.0,QCAQQOE251210,"YLEU2527478,YLEU2527483",
2025-12-25,印度,中国,AGGARWAL TRADELINK INDIA,DONGYING DIGO INTERNATIONAL TRADE C,"KHASRA NO.9, GALI NO. 9, SANGAM,VI  HAR VILLAGE, WAZIRABAD, ","O.,LTD100 meters west of Zhaojia Vi llageDawang Town, Guangrao County,D ongying City, Shandong Province CHINA",,,,China (CN),,Qingdao,ANKALESHWAR ICD (INAKV6),40118000,NEW RADIAL MINING TYRE 10.00R20-18PR 149/146 D WITH TUBES &FLAPS (USED IN MINES FOR MINING VEHICLES)NEW RADIAL MINING TYRE,,580.0,SET,0.0,50170.0,,,
2025-12-25,印度,中国,CELITE TYRE PVT LTD,DONGYING DIGO INTERNATIONAL TRADE C,"UNIT NO.902,903,904,905, 9TH FLR.,  DEV PLAZA,S.V. ROAD, ANDHERI -WEST","O.,LTD100 METERS WEST OF ZHAOJIA VI LLAGEDAWANG TOWN,GUANGRAO COUNTY,DO NGYING CITY SHANDONG PROVINCE CHINA",,,,China (CN),,Qingdao,NHAVA SHEVA SEA (INNSA1),40118000,NEW MINING/OTR TYRE FOR MINING OFF ROAD USE NEW MINING/OTR TYRE FOR MINING OFF ROAD USE,,580.0,PCS,0.0,67126.87,,,
2025-12-24,巴基斯坦,中国,VETCON PHARMACEUTICALS PVT LTD,DONGYING HI TECH SPRING CHEMICAL INDUSTRY CO LTD,"PLOT NO 7-10B, SMALL INDUSRIAL, ESTATE BHIMBER, Bhimber Bhimber",23 ZOUCHENG ROAD  DONGYING HI-TECH INDUSTRIAL DEVELOPMENT ZONE  DONGYING CITY  SHANDONG PROVINCE  CHINA,,,,China                         ,,Qingdao,KAPW,29053200,PHARMACEUTICAL RAW MATERIAL  PROPYLENE GLYCOL USP GRADE,,12900.0,KG,12900.0,18932.0929,CTSL25110246,,
2025-12-22,乌干达,中国,KERRY TASTE&NUTRITION UGANDA SMC LTD,DONGYING HI TECH SPRING CHEMICAL INDUSTRY CO LTD,,,,,,China (CN),,,,29053200000,"Propylene glycol (propane-1,2-diol)",,17200.0,Litre (1 dm3),18680.0,21672.0,,,
2025-12-20,印度,中国,VALIANCE ENTERPRISE,DONGYING FIRST BIOCHEM INDUSTRIAL CO LTD,"1, Survey No. 1930/1122/Ff/8 Maruti Chamber, Soni No Khancho, Relief Road, Ahmedabad, Gujarat -380001","NO.1 ZHINVHE ROAD DONGYING DISTRICT DONGYING CITY,SHANDONG PROVINCE,C Shandong, Shandong, CHINA CHINA",,,,China (CN),,Shanghai,DELHI AIR CARGO ACC (INDEL4),39139090,SODIUM HYALURONATE (NOT FOR MEDICINAL USE) SODIUM HYALURONATE (NOT FOR MEDICINAL USE),,500.0,KGS,0.0,32500.0,,,
2025-12-20,美国,中国,ATECH LLC,DONGYING BAOFENG AUTO PARTS CO LTD,840 W LONG LAKE ROAD SUITE 150 T ROY MI 48098 , NO 66 SHENGXING ROAD KENLI ECONOMICDEVELOPMENT ZONE DONGYING SHANDON G 257500 CHINA ,ATECH LLC,840 W LONG LAKE ROAD SUITE 150 T ROY MI 48098 ,,"CN, CHINA",,QINGDAO,LOS ANGELES,681310,DISC BRAKE PADSDISC BRAKE PADSDISC BRAKE PADS,NO MARKSNO MARKSNO MARKS,60.0,PKG,51389.0,0.0,QCAQQOE251118,"ZXJU0227290,ZXJU0227319,ZXJU0245586",
2025-12-20,美国,中国,MOTORTECH LLC,DONGYING BAOFENG AUTO PARTS CO LTD,802 WILLOW RUN AIRPORT YPSILANTI MI 48198 , NO 66 SHENGXING ROAD KENLI ECONOMICDEVELOPMENT ZONE DONGYING SHANDON G 257500 CHINA ,MOTORTECH LLC,802 WILLOW RUN AIRPORT YPSILANTI MI 48198 ,,"CN, CHINA",,QINGDAO,LOS ANGELES,391740,DISC BRAKE PADSBRAKE SHOESBRAKE SHOESDISC BRAKE PADS,NO MARKSNO MARKSNO MARKSNO MARKS,120.0,PKG,58906.0,0.0,QCAQQOE251119,"ZXJU0227303,YLEU2527246,YLEU2527230,ZXJU0227284",
2025-12-19,美国,中国,MOTORTECH LLC,DONGYING BAOFENG AUTO PARTS CO LTD,802 WILLOW RUN AIRPORT , SHENGXING ROAD KENLI ECONOMIC DEVELOPMENT ZONE ,MOTORTECH LLC,802 WILLOW RUN AIRPORT ,,"CN, CHINA",,QINGDAO,LOS ANGELES,681310,DISC BRAKE PADS THIS SHIPMENT CONTAINS NO (SOLID) WOOD PACKING MATERIALS.DISC BRAKE PADS THIS SHIPMENT CONTAINS NO (SOLID) WOOD PACKING MATERIALS.,..,40.0,PKG,33205.0,0.0,UULNQD2511030375,"EITU0471046,EITU3022429",
2025-12-19,印度,中国,TROIKAA PHARMACEUTICALS LIMITED,DONGYING TIANDONG PHARMACEUTICAL CO LTD,"GF- 1 , GROUND FLOOR,COMMERCE HOUSE -I,OPP-RAJVANSH APPTS,OFF.JUDGES ","NO.1236, NAN-ER ROAD, DONGYING, SHA NDONG, CHINA SDNF China",,,,China (CN),,Beijing,AHEMDABAD AIR ACC (INAMD4),29420090,ENOXAPARIN SODIUM IP BBATCH NO:KE4-2506046 ENOXAPARIN SODIUM IPBATCH NO:KE4-2506046,,20.0,KGS,0.0,124000.0,,,
2025-12-19,巴基斯坦,中国,PHARMATEC PAKISTAN PVT LTD,DONGYING HI TECH SPRING CHEMICAL INDUSTRY CO LTD,"D-86/A, SITE, KARACHI, Karachi West Site Town",SHENGLI INDUSTRIAL PARK  DONGYING  SHANDONG  CHINA,,,,China,,Qingdao,KAPW,29053200,PROPYLENE GLYCOL USP GRADE D.O MFG 03-11-2025 D.O EXP 02-11-2027,,8170.0,KG,8170.0,11981.2591,QDWH251112730,,
2025-12-19,印度,中国,TROIKAA PHARMACEUTICALS LIMITED,DONGYING TIANDONG PHARMACEUTICAL CO LTD,"GF- 1 , GROUND FLOOR,COMMERCE HOUSE -I,OPP-RAJVANSH APPTS,OFF.JUDGES ","NO.1236, NAN-ER ROAD, DONGYING, SHA NDONG, CHINA SDNF China",,,,China (CN),,Beijing,AHEMDABAD AIR ACC (INAMD4),29420090,ENOXAPARIN SODIUM IPBATCH NO:KE4-2506046 ENOXAPARIN SODIUM IPBATCH NO:KE4-2506046,,6.0,KGS,0.0,39600.0,,,
2025-12-18,哈萨克斯坦,中国,ТОО NEO CHEMICAL VOSTOK НЕО КЕМИКАЛ ВОСТОК,SHINGHWA AMPEREX TECHNOLOGY DONGYING CO LTD,"КАЗАХСТАН АЛМАТЫ СЕЙФУЛЛИНА, ДОМ 9А","КИТАЙ DONGYING CITY NO.198 TONGXING ROAD,KENLI DISTRICT",,,"SHANDONG SHIDA SHENGHUA CHEMICAL GROUP CO., LTD.",China,Kazakhstan,,,2905320000,"1. ПРОПИЛЕНГЛИКОЛЬ ВЫСОКОЙ СТЕПЕНИ ОЧИСТКИ ULTRO-PURE GRADE, ХИМ ФОРМУЛА C3H8O2. НЕ СОДЕРЖИТ ЭТИЛОВЫЙ СПИРТ. НЕ ДЛЯ ПРИМЕНЕНИЯ В ВЕТЕРИНАРИИ. НЕ ЯВЛЯЕТСЯ ОТХОДОМ. ПРИМЕНЯЕТСЯ В ПРОМЫШЛЕННОСТИ ДЛЯ ТЕХНИЧЕСКИХ ЦЕЛЕЙ",,24.0,Т,23650.0,27155.31,,,
2025-12-18,巴基斯坦,中国,BOSCH PHARMACEUTICALS PVT LIMITED,DONGYING HI TECH SPRING CHEMICAL INDUSTRY CO LTD,"PLOT NO. 221-223, SECTOR 23, KORANIG INDUSTRIAL AREA, KARACHI., Korangi Korangi Town",SHENGLI INDUSTRIAL PARK  DONGYING  SHANDONG  CHINA,,,,China,,Qingdao,KAPW,29053200,PHARMACEUTICAL RAW MATERIAL PROPYLENE GLYCOL USP (BATCH NO.YF01251027 MFG:27.10.2025 EXP:26.10.2027),,2150.0,KG,2150.0,2412.0719,WTAOKHI25116387,,
2025-12-18,印度,中国,SANJAY CHEMICALS INDIA PRIVATE LIMITED,SHINGHWA AMPEREX TECHNOLOGY DONGYING CO LTD,"UNIT NO. G-1,5TH FLR.,KANMOOR HOUSE CONDOMINIUM, 281/287 NARSI NATHA ST","NO.198 TONGXING ROAD, KENLI DISTRIC T, DONGYING CITY SHANDONG, CHINA ., ., China China",,,,China (CN),,Qingdao,NHAVA SHEVA SEA (INNSA1),29329990,PROPYLENE CARBONATE TECH GRADE PROPYLENE CARBONATE TECH GRADE,,26000.0,KGS,0.0,19500.0,,,
2025-12-17,韩国,中国,영신무역,DONGYING FIRST BIOCHEM INDUSTRIAL CO LTD,,,,,,China,,,,,"히알루론산,HYALURONIC ACID",,0.0,,0.0,0.0,,,
2025-12-12,巴基斯坦,中国,FAMSA POLYMERS INDUSTRY PRIVATE LIMITED,DONGYING TIANCHEN INTERNATIONAL TRADE CO LTD,"PLOT NO. 260-269, BLOCK-E, M. KHAN COLONY, ITTEHAD TOWN, NEAR LAST STOP OF ILYAS COACH AND ITTEHAD CARTAGE INDUSTRY ASSOCIATION, KARACHI., Karachi West Baldia Town",2# BUILDING  HUDONG DISTRICT DAOZHUANG GUANGRAO  DONGYING CITY  SHANDONG CHINA,,,,China                         ,,Qingdao,KAPS,29171900,DIMER ACID HJ-156 (QUALITY Assurance APPRAISER CHANGED THE HS CODE IN THE GD NO: KAPE-HC-1094-04-07-2025),,21000.0,KG,21000.0,33571.4089,799510651320,,
2025-12-12,印度,中国,VENUS REMEDIES LIMITED,DONGYING TIANDONG PHARMACEUTICAL CO LTD,"S.C.O.857, CABIN NO. 10, 2ND FLOOR, NAC, MANIMAJRA, ","NO.1236 NAN-ER RD DONGYING SHANDONG SHANDONG, , CHINA SDNF CHINA",,,,China (CN),,Beijing,DELHI AIR CARGO ACC (INDEL4),29420090,ENOXAPARIN SODIUM EP/BP ENOXAPARIN SODIUM EP/BP,,8800.0,GMS,0.0,58960.0,,,
2025-12-12,印度,中国,VENUS REMEDIES LIMITED,DONGYING TIANDONG PHARMACEUTICAL CO LTD,"S.C.O.857, CABIN NO. 10, 2ND FLOOR, NAC, MANIMAJRA, ","NO.1236 NAN-ER RD DONGYING SHANDONG SHANDONG, , CHINA SDNF CHINA",,,,China (CN),,Beijing,DELHI AIR CARGO ACC (INDEL4),29420090,ENOXAPARIN SODIUM EP/BP ENOXAPARIN SODIUM EP/BP,,6106.0,GMS,0.0,40910.2,,,
2025-12-12,印度,中国,VENUS REMEDIES LIMITED,DONGYING TIANDONG PHARMACEUTICAL CO LTD,"S.C.O.857, CABIN NO. 10, 2ND FLOOR, NAC, MANIMAJRA, ","NO.1236 NAN-ER RD DONGYING SHANDONG SHANDONG, , CHINA SDNF CHINA",,,,China (CN),,Beijing,DELHI AIR CARGO ACC (INDEL4),29420090,ENOXAPARIN SODIUM EP/BP ENOXAPARIN SODIUM EP/BP,,1134.0,GMS,0.0,7597.8,,,
2025-12-12,印度,中国,VENUS REMEDIES LIMITED,DONGYING TIANDONG PHARMACEUTICAL CO LTD,"S.C.O.857, CABIN NO. 10, 2ND FLOOR, NAC, MANIMAJRA, ","NO.1236 NAN-ER RD DONGYING SHANDONG SHANDONG, , CHINA SDNF CHINA",,,,China (CN),,Beijing,DELHI AIR CARGO ACC (INDEL4),29420090,ENOXAPARIN SODIUM EP/BP ENOXAPARIN SODIUM EP/BP,,3960.0,GMS,0.0,26532.0,,,
2025-12-12,巴基斯坦,中国,SAIM MOBEEN FOOD INDUSTRIES LIMITED,DONGYING HI TECH SPRING CHEMICAL INDUSTRY CO LTD,"Opp. Sultan Ghee Mills, Vehari Road, Multan, (Cake & Confectionery Unit), Multan Cantt. Shah Rukn E Alam Town",".   SHENGLI INDUSTRIAL PARK, DONGYING SHANDONG, CHINA",,,,China                         ,,Qingdao,KAPS,29053200,PROPYLENE GLYCOL (PACKED IN DRUMS) CAS NO: 57-55-6 BATCH NO: YF01251020 MFG DT: 20.10.2025 EXP DT: 19.10.2027 NET WT: 25800 KGS APPROX. BRAND: HI-TECH SPRING ORIGIN: CHINA.,,25800.0,KG,25800.0,36524.195,GDWV25104413,,
2025-12-12,巴基斯坦,中国,STANDARD MANUFACTURING COMPANY PVT LIMITED,DONGYING HI TECH SPRING CHEMICAL INDUSTRY CO LTD,"4, DAYAL SINGH MANSION,, SHAHRAH-E-QUAID-E-AZAM, Lahore",23 ZOUCHENG ROAD  DONGYING HI-TECH INDUSTRIAL DEVELOPMENT ZONE  DONGYING CITY  SHANDONG PROVINCE  CHINA,,,,China,,Qingdao,KAPS,29053200,PROPYLENE GLYCOL USP GRADE (QTY: 80 DRUMS 17200 KGS) GD ASSESSED AS PER VR NO 1221 SR NO 25-A,,17200.0,KG,17200.0,25463.5223,EMIVCHNQIN027169,,
2025-12-12,巴基斯坦,中国,MATRIX CHEMICAL INDUSTRIES PVT LTD,DONGYING HI TECH SPRING CHEMICAL INDUSTRY CO LTD,"502, Green Trust Towers, Blue Area, Islamabad",23 ZOUCHENG ROAD  DONGYING HI-TECH INDUSTRIAL DEVELOPMENT ZONE  DONGYING CITY  SHANDONG PROVINCE  CH,,,,China                         ,,Qingdao,KAPS,29053200,PROPYLENE GLYCOL - (Industrial Grade),,17200.0,KG,17200.0,24544.2264,799510698301,,
2025-12-12,韩国,中国,주 선일에프앤씨,SHINGHWA AMPEREX TECHNOLOGY DONGYING CO LTD,,,,,,China,,,,,"프로필렌글리콜,PROPYLENE GLYCOL",,0.0,,0.0,0.0,,,
2025-12-11,美国,中国,MOTORTECH LLC,DONGYING BAOFENG AUTO PARTS CO LTD,802 WILLOW RUN AIRPORT YPSILANTI MI 48198 , NO 66 SHENGXING ROAD KENLI ECONOMICDEVELOPMENT ZONE DONGYING SHANDON G 257500 CHINA ,MOTORTECH LLC,802 WILLOW RUN AIRPORT YPSILANTI MI 48198 ,,"CN, CHINA",,QINGDAO,LOS ANGELES,681310,DISC BRAKE PADS,NO MARKS,20.0,PKG,16297.0,0.0,QCAQQOE251117,HHXU3454782,
