date,buyer_country,supplier_country,buyer,supplier,buyer_address,supplier_address,notify_party,notify_address,manufacturer,origin_country,destination_country,port_of_loading,port_of_discharge,hs_code,product_description,shipping_marks,quantity,quantity_unit,weight_kg,amount_usd,bill_number,container_number,brand
2026-01-12,美国,中国,GROUP KRISDA STEVIA OF CANADA IN,ZIBO GREEN SWEETENER TRADE CO,121 MCPHERSON ST MARKHAM ONTARIO L3R 3L3 CA ,L ZIBO SHANDONG ZIBO CN ,N/A,N/A,,"CN, CHINA",,Pusan,"SEATTLE,WA",844120,"BLENDED SWEETENER (ERYTHRITOL/LHG, ERYTHRITOL/STEVIA) PACKAGES= BOXES AND BAGS",N.M,40.0,CTN,24030.0,0.0,KLSQTAOKW2512026,CCLU7431980,
2026-01-12,美国,中国,IKEA SUPPLY AG,SHANDONG ZIBO NICETON MARCK HUAGUAN,4104 INDUSTRIAL PARKWAY 93243 LEBECUS EMAIL IKEA2 USDO@IKEA COM 93243 , NO 21 HU GUANG RD HUTIAN TOWN 255075 ZIBO CN 25507 ,IKEA PURCHASING SERVICES US INC,2200 RENAISSANCE BLVD SUITE 400 19 406 KING OF PRUSSIA US EMAIL IKEA 2 USDO@INTER IKEA COM 19406 ,,"CN, CHINA",,Pusan,LONG BEACH,691200,FAERGRIK MUG CL STONEWARE WHITE SHIPPER LOAD AND COUNT,NO MARKS,4704.0,PCS,1278.0,25557.0,HDMUTAOM41922907,CAIU7521975,
2026-01-12,美国,中国,IKEA SUPPLY AG,ZIBO COMM MOUNTAIN GLASSWARE CO LT,4104 INDUSTRIAL PARKWAY 93243 LEBECUS EMAIL IKEA2 USDO@IKEA COM 93243 , NO 384 HEISHAN FRONT BADOU BOSH AN DISTRICT 255203 ZIBO CN 25520 ,IKEA PURCHASING SERVICES US INC,2200 RENAISSANCE BLVD SUITE 400 19 406 KING OF PRUSSIA US EMAIL IKEA 2 USDO@INTER IKEA COM 19406 ,,"CN, CHINA",,Pusan,LONG BEACH,210690,IKEA FOOD CONT W LID . L RECT/GLS -P IKEA FOOD CNTNR . L LARGE RECT/GLASS IKEA FOOD CONT W LID ML ROUND/GLS - SHIPPER LOAD AND COUNT,NO MARKS,5905.0,PCS,14009.0,280176.0,HDMUTAOM88048200,HMMU7103335,
2026-01-11,美国,中国,SIMPOLO TILE & STONE INTERNATIONAL,ZIBO YILONG TILE & MOSAIC CO,2585 BURNFORD TRAIL MISSISSAUGA ON L5M 5E2 CANADA MISSISSAUGA ONTARIO L5M 5E2 CA ,LIMI NO 17 NORTH OF DAXU ROAD FUJIA ZHANGDIAN ZONE ZIBO SHANDONG CHINA ZIB O CN ,N/A,N/A,,"CN, CHINA",,Pusan,"TACOMA,WA",691390,PORCELAIN GLAZED TILETHIS SHIPMENT CONTAINS WOODEN PACKINGMATERIAL AND HAS BEEN FUMIGATEDPORCELAIN GLAZED TILETHIS SHIPMENT CONTAINS WOODEN PACKINGMATERIAL AND HAS BEEN FUMIGATED,NO MARKSNO MARKS,38.0,PKG,43000.0,0.0,KIRMKRQD25120020,"HHXU3428891,HHXU3428844",
2026-01-11,美国,中国,LIGHT IN THE DARK INC,ZIBO DAWN STAR TRADE CO LTD,688 STATE RT 17K MONTGOMERY NY 12549 USA , ROOM 731 NO 10 BUILDING HONGGOU ELECTRICAL AND MECHANICAL ,LIGHT IN THE DARK INC,688 STATE RT 17K MONTGOMERY NY 12549 USA ,,"CN, CHINA",,QINGDAO,"NEW YORK,NY",220300,OZ BEER GLASS & OZ BEER GLASS CUP,NO MARKS,2075.0,CTN,15406.0,0.0,EVOSCHS251100030,CCLU7467149,
2026-01-11,美国,中国,ALLIED WELDING SYSTEMS,ZIBO SUPEREAL INDUSTRIAL CO LTD,17810 DAVENPORT ROAD STE 109, ZHANGDIAN ECONOMIC DEVELOPMENT ZONE ,SCARBROUGH INTERNATIONAL,7280 NW 87TH TERRACE SUITE 300,,"CN, CHINA",,SHANGHAI,LONG BEACH,750720,CERAMIC LINING TUBE,NO MARKS,1.0,CAS,176.0,0.0,CHQFHSH25121482,TCLU5408945,
2026-01-11,美国,中国,MUSH,ZIBO JULI MUSH,ROOM KING FARM NJ- 2 HIGH BRIDGE RD MANALAPAN NJ 07726 , NO 2 DONGCHI STREET CHISHANG TOWN BOSHAN DISTRICT ZIBO CITY SHANDO ,MUSH,ROOM KING FARM NJ- 2 HIGH BRIDGE RD MANALAPAN NJ 07726 ,,"CN, CHINA",,QINGDAO,"NEW YORK,NY",060290,ORGANIC SHIITAKE MUSHROOM SPAWN SLICING MACH INE TEMP- C VENTCLOSED INVOICE NOJL,. .,19.0,PKG,23670.0,0.0,QZIDQDZF25111891,OOLU6210594,
2026-01-11,美国,中国,FOH INC,ZIBO SILVERPOWER LIGHT INDUSTRIAL PRODUCTS CO LTD,DISTRIBUTION CENTER FTZ 3151 NW 125TH STREET MIAMI FL 33167 ZONE NO 032 000 043 PORT CODE 5201-MIAMI FL , 1ST FLOOR BUILDING 4 NO 4688 XINHUABEILU AND SHANGGONGLU HIGH-NEW TECHNOLOGY ,FOH INC,DISTRIBUTION CENTER FTZ 3151 NW 125TH STREET MIAMI FL 33167 ZONE NO 032 000 043 PORT CODE 5201-MIAMI FL ,,"CN, CHINA",,Pusan,MIAMI,720421,STAINLESS STEEL CUTLERY,FOH FRONT OF THE HOUSE,26.0,CTN,255.0,0.0,FLXT00003531922B,CWWU1265313,
2026-01-11,美国,韩国,WEATHERFORD ARTIFICIAL LIFT SYSTEMS,ZIBO HONGYANG WEATHERFORD OILFIELD,15984 DIPLOMATIC PLAZA DR , NO 2 HONGYANG ROAD QIXINGHE ZICHUAN ECONOMIC DEVELOPMENT ZONE ,EMO TRANS INC,- DFW 3225 PREMIER DR STE 150 ,,"KR, REPUBLIC OF KOREA",,Pusan,"TACOMA,WA",841231,SUCKER RODPO#: ; ; ; ; ; INV#:JV US,NO MARKS,9.0,PKG,16335.0,0.0,EMLTTAOS00304053,MAEU4063257,
2026-01-11,美国,中国,CLASSIC GLOBAL LTD,ZIBO X AND Y INTERNATIONAL CO LTD,140 MCLEVIN AVENUE UNIT 8 SCARBORO UGH ONTARIO M1B3V1 CANADA , A 3 39 REMIN WEST ROAD ZHANGDIAND ISTRICT ZIBO CITY SHANDONG PROVINC E CHINA ,N/A,N/A,,"CN, CHINA",,Pusan,"TACOMA,WA",850790,LEAD ACID BATTERY WITHOUT ELETROLYTE,NO MARKS,17.0,PKG,22448.0,0.0,TXSL262661265FYD,CIMU1457554,
2026-01-11,美国,中国,FLORAL SERVICES INC,ZIBO JOIN SHINE GLASSWARE CO LTD,16441B NE CAMERON BLVD PORTLAND OR 97230 US , UNIT A8 ZIBO ADVANCED MANUFACTURIN G PARK MIDDLE OF ZIZHOU AVENUE ZIB O CN ,N/A,N/A,,"CN, CHINA",,QINGDAO,"PORTLAND,OR",847529,GLASSWARE GLASS VASE STORAGE BASKETGLASSWARE GLASS VASE STORAGE BASKETGLASSWARE GLASS VASE STORAGE BASKETGLASSWARE GLASS VASE STORAGE BASKETGLASSWARE GLASS VASE STORAGE BASKET,VENDOR ITEM NO: ALB ID: ITEM DESCRIPTION: QUANTITY : NO. OF CASES : COUNTRY OF ORIGIN :VENDOR ITEM NO: ALB ID: ITEM DESCRIPTION: QUANTITY : NO. OF CASES : COUNTRY OF ORIGIN :VENDOR ITEM NO: ALB ID: ITEM DESCRIPTION: QUANTITY : NO. OF CASES : COUNTRY OF ORIGIN :VENDOR ITEM NO: ALB ID: ITEM DESCRIPTION: QUANTITY : NO. OF CASES : COUNTRY OF ORIGIN :VENDOR ITEM NO: ALB ID: ITEM DESCRIPTION: QUANTITY : NO. OF CASES : COUNTRY OF ORIGIN :,8026.0,CTN,67291.0,0.0,TPWISHSE2512032,"CAIU5875985,FSCU7060612,CAIU5879790,CAIU5880507,CAIU5879110",
2026-01-11,美国,中国,SUNRISE GROUP,ZIBO WEQUEST GLASS TECHNOLOGY CO,CORP 1719 SOUTH GROVE AVENUE ONTARIO CA91761 ,NO 17 XINHUA STREET ZHANGDIAN DIS TRICT 255000 ZIBO SHANDONG CHINA ,SUNRISE GROUP,CORP 1719 SOUTH GROVE AVENUE ONTARIO CA91761 ,,"CN, CHINA",,SHANGHAI,"HOUSTON,TX",701690,GLASS PANELS PVC SHEET,NO MARKS,8.0,PKG,16025.0,0.0,SYLCWSSE25120021,TEXU1035530,
2026-01-11,美国,中国,JJ HOME PRODUCTS ADD,ZIBO WEQUEST GLASS TECHNOLOGY CO,110 WALKER DRIVEBRAMPTON ONTARI,L ADD NO 17 XINHUA STREET ZHANGDIAN ,JJ HOME PRODUCTS ADD,110 WALKER DRIVEBRAMPTON ONTARI,,"CN, CHINA",,Pusan,"TACOMA,WA",700530,CLEAR FLOAT,NM,10.0,CAS,20872.4,414135.0,MAEU262517932,MAEU4719284,
2026-01-11,美国,中国,DYMAK USA INC,ZIBO YADONG IMPORT & EXPORT TRADE CO LTD,8701 MAITLAND SUMMIT BOULEVARD ORLANDO FLORIDA 32810 , ROOM2014 INTERCONTINENTAL CENTER BUILDING C 240 LIU QUAN RD ,DYMAK USA INC,8701 MAITLAND SUMMIT BOULEVARD ORLANDO FLORIDA 32810 ,,"CN, CHINA",,Pusan,MIAMI,701399,"GLASS BOTTLE DUS-PO- THIS SHIPMENT CONTAINS NO SOLID WOOD PACKING MATERIALS KEYUAN SUB-DISTRICT OFFICE,ZHANGDIAN DISTRICT,ZIBO CITY, SHANDONG PROVINCE, CHINA.",DYMAK QTY/CTN: P.O. : CUSTOMER PO : G.W: N.W: MEAS.: C/CTN.:,1216.0,CTN,19100.0,0.0,CMDUQGD2318101,CWWU7256875,
2026-01-11,美国,中国,FLORAL SERVICES LLC,ZIBO ZHAOHAI LIGHT INDUSTRIAL PRODU,DBA SILKCRAFT OF OREGON 16441B CAMERON BLVD PORTLAND OR 97230 PORTLAND OR US ,112 WANJIE ROAD ZIBO DEVP ZONE SHA NDONG CHINA ZIBO CN,N/A,N/A,,"CN, CHINA",,QINGDAO,"PORTLAND,OR",900140,GLASS VASE,VENDOR ITEM NO: ITEM DESCRIPTION: QUANTITY: PC NO. OF CASES: COUNTRY OF ORIGIN: CHINA,3650.0,CTN,24720.0,0.0,NPSCSELTAO253029,MSOU5575085,
2026-01-11,美国,中国,AVAFINA ORGANICS INC,ZIBO SHINE SEA INTERNATIONAL CO LTD,100-1580 BRIGANTINE DR COQUITLAM BC V3K 7C1 CA ,ZHONGXIN ROAD ROOM 603 ZIBO 255000 CN ,AVAFINA ORGANICS INC,100-1580 BRIGANTINE DR COQUITLAM BC V3K 7C1 CA ,,"CN, CHINA",,HULUTAO,"SEATTLE,WA",820291,STRAIGHT GLASS JAR,NO MARKS,419.0,CTN,4332.0,0.0,BANQ1071580333,MSMU1753807,
2026-01-11,美国,中国,JJ HOME PRODUCTS ADD,ZIBO WEQUEST GLASS TECHNOLOGY CO,110 WALKER DRIVEBRAMPTON ONTARI,L ADD NO 17 XINHUA STREET ZHANGDIAN ,JJ HOME PRODUCTS ADD,110 WALKER DRIVEBRAMPTON ONTARI,,"CN, CHINA",,Pusan,"TACOMA,WA",900190,MIRROR,NM,11.0,CAS,21472.97,426051.0,MAEU262518407,MAEU4689940,
2026-01-11,美国,中国,MUSH,ZIBO JULI MUSH,ROOM KING FARM NJ- 2 HIGH BRIDGE RD MANALAPAN NJ 07726 , NO 2 DONGCHI STREET CHISHANG TOWN BOSHAN DISTRICT ZIBO CITY SHANDO ,MUSH,ROOM KING FARM NJ- 2 HIGH BRIDGE RD MANALAPAN NJ 07726 ,,"CN, CHINA",,QINGDAO,City of New York,060290,ORGANIC OYSTER MUSHROOM SPAWN TEMP- C VENT CLOSED INVOICE NOJL,.,20.0,PKG,21360.0,0.0,QZIDQDZF25120325,EWLU7042399,
2026-01-11,美国,中国,SUPER TOUCH CANADA,ZIBO LAPTE HEALTH CARE CO LTD,54 CARRINGSBY LANDING NW CALGARY T , ROOM 202UNIT 3ROYAL KING INTERNATIO ,CARGO CARE SHIPPING INC,121347878 AVENUE SURREY BC V3W 8J6 ,,"CN, CHINA",,Pusan,"TACOMA,WA",410799,VINYL GLOVE NITRILE GLOVE PE GLOVE CLING FILMWAX PAPER,NM,4112.0,CTN,19752.47,391914.0,MAEU262633212,HASU5041518,
2026-01-10,美国,中国,CHEMFLULD LLC,ZIBO RHEMA INTERNATIONAL INC,425 HUEHL ROAD BLDG 1NORTHBROOK I L 60062 ,ROME 1613 NEW MATERIAL CENTER THE NORTHWEST CORNER OF THE JUNCTION OF ,MARCO POLO LOGISTICS CHI INC,10929 FRANKLIN AVE # W FRANKLIN PARK IL 60131 ,,"CN, CHINA",,SHANGHAI,Savannah,721914,"TRANS- , -DICHLOROETHYLENE UN CLASS PGII POTRANS- , -DICHLOROETHYLENE UN CLASS PGII PO",NO MARKSNO MARKS,144.0,DRM,39312.0,0.0,DLSKDMWSHSAV7724,"MRSU0153222,MSKU5079370",
2026-01-10,美国,中国,COLLA B USA LLC,ZIBO XIN SHENG LIGHT INDUSTRIAL PRODUCTS CO LTD,612 E DALLAS ROAD SUITE 200 GRAPEVINE TX 76051 USA GRAPEVINE TX 76051 US , ROOM 501-502 YIDA CENTER ZHONGXIN ROAD BO SHAN ZI BO SHAN DONG CHINA ZI BO 255000 CN ,COLLA B USA LLC,612 E DALLAS ROAD SUITE 200 GRAPEVINE TX 76051 USA GRAPEVINE TX 76051 US ,,"CN, CHINA",,57011,"NEW YORK,NY",760200,GLASS CONTAINER,NO MARKS,1925.0,CTN,15868.0,0.0,SYGOSGNGB008170,FANU3658521,
2026-01-10,美国,韩国,FERRUM INTERNATIONAL LLC,ZIBO DOUBLE EGRET THERMAL INSULATIO,DONALD JAMES MARINO 1840 CARTER RD CLEVELAND OHIO CLEVELAND OHIO 4411 3 US , NO 97 LIUQUAN ROAD ZIBO CITY SHANDONG CHINA ZIBO CN ,FERRUM INTERNATIONAL LLC,DONALD JAMES MARINO 1840 CARTER RD CLEVELAND OHIO CLEVELAND US ,,"KR, REPUBLIC OF KOREA",,Pusan,"NORFOLK,VA",691490,DOUBLE NEEDLE CERAMIC FIBER BLANKET,NO MARKS,600.0,PKG,7630.0,0.0,CWQGCGT251100037,FCIU8382893,
2026-01-10,美国,中国,IKEA SUPPLY AG,SHANDONG ZIBO NICETON MARCK HUAGUANG CERAMICS LIMITED,202 LITTLE HEARST PARKWAY PORT WENTWORTH USGA 31407 US CUSTOMS DEPARTMENT TEL:4848039015 , NO 21 HU GUANG RD HUTIAN TOWN ZIBO CN37 255075 CN ,GEODIS USA INC,5101 SOUTH BROAD STREET PHILADELPHIA USPA 19112 US IKEA ACCOUNT TEL:215 238 8600 ,,"CN, CHINA",,QINGDAO,Savannah,480269,PIGGAL MUG CL WHI . PCS PIGGAL MUG CL WHI/ TOTAL PIECES / TOTAL PALLETS NET WEIGHT . KGS GROSS WEIGHT . KGS MEASUREMENT . CBM HT CODE SHIPMENT ID -TSO-S CSM NO. -SUP-MOLQD @ IKEAARRIVALNOTICES.FF.US@GEODIS.COM,. . . . . . . . THE SAME THE SAME,648.0,PCS,467.0,0.0,EGLV140502999532,HMCU9158147,
2026-01-10,美国,中国,IKEA SUPPLY AG,ZIBO COMM MOUNTAIN GLASSWARE CO LTD,202 LITTLE HEARST PARKWAY PORT WENTWORTH USGA 31407 US CUSTOMS DEPARTMENT TEL:4848039015 , NO 384 HEISHAN FRONT BADOU BOSHAN DISTRICT ZIBO CN37 255203 CN ,GEODIS USA INC,5101 SOUTH BROAD STREET PHILADELPHIA USPA 19112 US IKEA ACCOUNT TEL:215 238 8600 ,,"CN, CHINA",,QINGDAO,Savannah,310510,RIKLIG TEAPOT . PCS RIKLIG TEAPOT . L GLASS NET WEIGHT . KGS GROSS WEIGHT . KGS MEASUREMENT . CBM HT CODE PCS FOELJSAM OVEN DISH / TOTAL PIECES / TOTAL PALLETS NET WEIGHT . KGS GROSS WEIGHT . KGS MEASUREMENT . CBM HT CODE SHIPMENT ID -TSO-S CSM NO. -SUP-MOLQD @ IKEAARRIVALNOTICES.FF.US@GEODIS.COM,. . . . . . . . . . . . . THE SAME THE SAME,5318.0,PCS,4840.0,0.0,EGLV140503140160,EGSU1333810,
2026-01-10,美国,中国,IKEA SUPPLY AG,ZIBO COMM MOUNTAIN GLASSWARE CO LT,4604 196TH STREET EAST 98387 SPANAWAY US EMAIL IKEA2 USDO@INTER IKEA COM 98387, NO 384 HEISHAN FRONT BADOU BOSH AN DISTRICT 255203 ZIBO CN 25520 ,IKEA PURCHASING SERVICES US INC,2200 RENAISSANCE BLVD SUITE 400 19 406 KING OF PRUSSIA US EMAIL IKEA 2 USDO@INTER IKEA COM 19406 ,,"CN, CHINA",,QINGDAO,"TACOMA,WA",820411,HAVSTOBIS LUNCH BOX ML TRANSP/LGRN -P NA SHIPPER LOAD AND COUNT,NO MARKS,360.0,PCS,237.0,4734.0,HDMUTAOM42658702,KOCU4634036,
2026-01-10,美国,中国,ASSOCIATED METALCAST LLC,ZIBO ZLT INTERNATIONAL TRADE CO LT,787 HJ BENTLEY JR PKWY , NO 7 ZHANGZHOU ROAD ZIBO SHANDONG CHINA ,N/A,N/A,,"CN, CHINA",,QINGDAO,Savannah,830110,GROOVED PIN,ZLT,12.0,CTN,471.0,0.0,OIAGS02066795,FFAU3270759,
